siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig64757_2732	62	54	60	61	53	54	54	44	53	49	45	48	52	49	57	48	61	51
Contig64757_2735	75	67	78	71	65	69	79	55	66	58	54	66	69	64	61	60	73	69
Contig64757_2784	30	32	28	30	27	30	31	37	41	44	26	35	32	28	30	22	36	43
Contig64757_2972	14	14	14	16	11	12	19	14	15	12	13	6	11	16	16	14	14	15
Contig64757_2991	18	18	16	21	16	13	23	17	18	20	20	14	20	21	25	25	19	24
Contig64757_3013	17	13	14	11	11	13	22	14	14	24	16	16	25	16	19	19	16	19
Contig64757_3024	27	25	23	26	24	24	31	19	22	30	26	18	38	30	28	31	30	29
Contig64757_3042	16	14	14	18	12	8	17	12	11	14	14	10	17	18	14	16	14	13
Contig64757_3248	71	57	70	71	55	62	74	55	68	67	65	63	76	75	64	74	71	70
Contig64757_3254	70	56	68	71	57	60	67	58	61	66	72	59	62	66	68	58	64	62
Contig64757_3263	56	51	56	63	53	57	62	51	48	53	64	48	67	56	55	56	61	54
Contig64757_3273	41	43	43	38	41	42	46	46	40	42	50	34	44	40	43	42	42	44
Contig64757_3342	30	23	29	30	26	28	30	33	29	22	21	24	24	31	32	22	30	26
Contig64757_3345	20	16	23	22	17	19	24	23	19	19	20	14	21	20	23	21	25	18
Contig64817_5060	14	12	14	12	10	7	11	13	15	18	16	5	17	19	18	18	14	15
Contig64817_5159	14	15	22	23	5	12	18	19	20	18	33	15	33	36	34	37	20	14
Contig64817_5177	7	9	20	18	12	13	14	15	17	19	31	9	32	36	35	36	19	27
Contig64817_5209	20	17	22	22	18	17	23	21	23	29	34	18	28	39	26	29	28	27
Contig64817_5734	13	20	19	17	14	13	23	18	20	15	19	22	28	21	20	24	14	27
Contig64817_5886	12	22	20	28	17	14	17	25	15	30	23	26	22	30	23	29	29	28
Contig64817_5907	14	19	14	18	9	12	19	16	11	16	16	11	21	28	19	14	24	28
Contig648422_3969	20	18	19	19	9	12	22	19	22	29	15	16	32	24	29	21	19	20
Contig648422_3976	26	15	19	19	11	15	22	19	21	29	15	15	31	25	28	18	17	22
Contig648422_3982	22	17	18	21	8	12	23	23	18	24	16	16	24	22	27	17	13	23
Contig6488_2739	16	13	19	9	8	13	18	14	21	25	11	16	33	37	36	25	30	33
Contig64890_22988	15	9	20	16	12	8	15	8	13	17	23	14	17	31	26	28	14	14
Contig64890_23037	19	17	9	22	15	13	17	18	11	15	27	13	28	28	39	32	23	21
Contig64890_23052	18	16	19	21	13	10	21	13	13	11	29	10	28	32	38	35	23	25
Contig64890_23066	14	13	16	18	0	14	8	4	0	0	0	0	0	23	23	0	0	0
Contig649083_418	15	16	13	13	12	9	13	15	18	18	25	19	17	23	22	29	15	12
Contig649083_760	13	8	10	17	12	12	14	13	24	17	22	14	23	16	24	23	20	10
Contig64934_3461	18	6	9	9	8	15	19	17	15	20	34	14	25	31	25	23	12	20
Contig64934_3535	20	22	25	18	11	14	25	18	16	36	45	16	35	40	42	24	26	22
Contig64934_3540	21	26	27	18	14	13	27	19	22	45	43	18	42	40	48	27	26	30
Contig64934_3551	23	20	25	19	19	12	29	20	23	39	41	16	41	41	40	31	28	24
Contig64934_3575	26	16	22	20	18	15	25	27	18	38	36	10	39	34	42	30	27	26
Contig64934_3588	27	20	15	25	18	20	27	27	20	43	44	17	41	41	47	39	30	22
Contig64934_3672	0	7	16	18	5	8	9	13	22	13	39	8	1	22	42	0	15	0
Contig64941_2059	10	12	16	13	9	11	12	9	11	25	23	17	21	23	18	22	22	20
Contig64941_2141	24	16	23	23	14	15	30	16	31	37	46	21	32	39	47	46	38	21
Contig64941_2147	34	27	27	31	23	17	41	24	36	49	52	27	41	49	53	60	40	27
Contig64941_2151	21	18	18	23	10	12	23	13	26	39	44	15	27	27	52	46	32	17
Contig64941_2302	12	8	20	14	15	10	21	14	18	20	25	6	20	35	26	28	21	16
Contig64941_5388	25	21	21	28	20	8	28	16	24	12	27	19	28	48	38	38	16	13
Contig64982_6358	33	38	27	22	19	33	37	27	41	21	14	20	31	35	43	41	31	24
Contig64982_6379	19	26	24	14	12	22	29	16	21	13	11	16	24	26	35	30	17	18
Contig650_11591	17	20	17	18	11	11	25	16	20	15	6	17	27	27	22	18	14	23
Contig650_15604	9	9	12	13	5	4	13	12	7	18	15	9	14	19	17	23	6	13
Contig650_15621	10	7	9	17	6	6	13	15	8	21	19	9	22	23	24	27	10	13
Contig650_15670	16	17	14	14	12	13	16	16	13	23	20	14	22	30	32	21	15	23
Contig650_18883	28	26	10	22	21	22	35	17	13	17	10	17	30	43	31	34	28	25
Contig65019_9443	15	22	22	30	13	10	19	21	17	36	39	19	41	39	32	37	26	21
Contig650282_4255	16	11	12	16	8	12	18	13	11	19	20	7	19	13	16	19	15	12
Contig650282_4270	16	12	14	13	8	16	17	15	15	20	20	11	21	18	21	22	17	14
Contig650282_4274	17	10	14	17	8	15	17	13	12	20	20	10	19	17	20	22	17	13
Contig65040_4132	20	21	22	17	16	16	20	21	17	23	21	20	25	24	30	28	23	21
Contig65040_4135	26	17	23	24	17	20	27	33	18	25	28	19	30	29	33	26	23	20
Contig65040_4148	39	32	43	34	30	25	26	44	29	40	52	29	34	34	46	44	40	37
Contig65040_4151	44	42	41	47	38	38	44	53	49	54	56	34	60	48	53	53	58	52
Contig65040_4161	46	33	34	44	25	34	37	38	37	53	54	31	44	46	40	51	47	42
Contig6507_6818	10	7	18	13	12	9	15	13	15	10	21	13	15	21	15	21	15	9
Contig6507_6827	16	11	23	17	12	8	18	17	20	15	39	16	18	25	28	36	22	17
Contig65075_3856	19	14	18	22	14	8	19	18	24	36	50	17	32	37	48	46	32	23
Contig65075_3902	15	13	22	16	17	17	19	20	17	17	29	19	23	35	30	33	30	17
Contig65075_3908	16	11	20	16	13	13	22	18	16	23	29	17	23	34	30	29	29	19
Contig65075_3995	0	0	0	0	0	1	0	0	0	0	17	0	13	0	15	19	0	0
Contig65075_4743	9	11	15	14	4	17	18	17	13	14	8	10	23	27	22	29	11	10
Contig65075_5080	23	13	18	17	6	6	22	18	24	22	30	12	20	38	25	31	19	24
Contig65075_5095	26	17	24	20	7	14	24	19	22	27	32	16	29	40	33	39	23	27
Contig65075_5224	20	18	24	24	17	17	21	25	26	35	48	22	38	42	50	49	34	23
Contig65075_5513	8	14	9	17	17	13	12	18	19	24	10	11	16	8	23	8	17	19
Contig65075_8038	20	21	17	16	13	15	20	19	23	36	24	22	37	33	35	35	31	24
Contig65075_8044	25	22	22	16	16	11	18	21	23	43	24	10	30	41	42	34	31	21
Contig65075_8580	18	21	10	30	25	27	21	37	17	22	12	8	34	34	21	37	27	31
Contig65075_8592	12	18	14	18	23	24	18	18	13	21	11	15	22	24	13	29	20	23
Contig65079_10767	20	23	20	27	10	11	12	18	26	20	10	14	22	23	22	20	12	17
Contig65079_11760	22	18	15	23	19	13	25	22	30	17	7	24	22	14	12	19	19	28
Contig65079_13952	14	11	19	15	19	17	18	16	14	13	13	15	16	21	22	19	33	18
Contig65079_14039	21	24	18	21	12	13	26	21	23	28	19	19	36	33	31	31	21	29
Contig65079_14111	23	15	12	23	16	13	16	18	23	12	11	17	28	34	30	27	21	22
Contig65079_14821	22	19	18	24	13	16	20	19	18	16	17	12	31	36	19	22	19	26
Contig65079_14829	26	18	26	26	17	18	27	24	23	21	22	18	36	40	24	32	26	26
Contig65079_14839	27	22	28	29	17	25	25	14	26	21	21	19	31	49	28	39	32	25
Contig65079_14853	7	13	11	19	16	8	23	24	10	20	18	25	30	30	1	16	26	18
Contig65079_15223	15	19	13	14	15	10	19	12	18	17	6	9	15	19	16	23	10	16
Contig65079_15234	18	21	12	19	17	10	20	15	22	15	12	14	23	26	13	30	10	21
Contig65079_15250	11	12	15	14	14	5	19	14	19	6	9	12	23	25	16	24	10	19
Contig65079_15263	17	21	23	25	21	16	28	20	24	17	15	24	24	33	21	25	22	28
Contig65079_15272	18	19	23	26	20	19	25	18	25	19	19	21	31	29	16	24	24	32
Contig65079_15340	17	19	17	26	23	18	24	20	17	31	9	20	32	36	15	25	24	28
Contig65079_15749	3	9	11	10	18	12	16	17	21	10	5	15	19	23	24	17	11	19
Contig65079_15764	10	22	16	19	16	16	18	22	25	11	11	17	28	27	24	31	16	16
Contig65079_16485	18	10	22	17	11	7	16	17	14	21	8	19	20	25	29	16	9	15
Contig65090_440	7	11	18	6	16	6	16	8	11	15	15	13	18	8	15	0	0	24
Contig65090_468	15	10	17	16	10	9	16	14	15	24	24	6	15	28	24	28	22	18
Contig65090_482	13	14	15	11	10	8	18	19	21	16	28	1	28	17	29	28	22	8
Contig65090_489	17	19	18	14	14	8	21	23	21	28	27	4	25	24	31	27	25	15
Contig65090_524	16	17	16	17	14	10	26	17	20	21	30	9	17	29	33	32	20	5
Contig65090_528	18	16	10	16	7	3	12	7	15	19	25	8	14	28	17	33	18	0
Contig65090_540	14	12	12	17	11	8	24	18	15	16	21	14	24	32	27	36	20	12
Contig65090_6371	19	19	19	14	18	13	20	13	19	18	18	17	23	25	26	27	18	15
Contig65090_6742	23	15	16	24	17	14	18	21	18	24	32	10	29	36	30	45	26	14
Contig65090_6745	24	13	15	23	16	12	17	18	20	24	39	14	31	40	28	51	27	16
Contig651417_8573	14	14	9	12	13	11	17	9	14	14	13	10	20	13	14	13	15	15
Contig651417_8575	19	20	16	18	16	11	23	15	24	17	18	15	23	22	27	18	23	19
Contig651417_8580	20	16	19	22	23	16	25	15	20	19	21	18	26	25	28	22	24	20
Contig65143_1793	17	13	17	22	12	14	28	19	19	35	34	17	34	32	38	42	26	25
Contig65143_1799	26	20	22	25	19	16	33	23	27	37	38	18	42	43	46	46	33	35
Contig65143_1814	24	18	21	20	13	12	25	26	20	32	38	13	41	39	47	34	27	27
Contig65143_1822	26	18	19	22	14	9	23	23	25	37	47	14	43	44	45	32	23	25
Contig65143_1862	16	16	19	23	19	12	22	19	12	33	41	17	29	29	22	41	24	22
Contig65143_1871	14	14	20	22	14	10	18	19	18	31	46	17	32	33	49	48	26	24
Contig65143_1880	14	14	22	22	13	14	21	23	17	32	55	16	33	33	47	45	28	24
Contig65143_1895	16	14	15	13	6	11	16	27	6	30	47	6	15	30	43	34	24	15
Contig65143_1899	16	12	15	12	5	9	20	27	15	29	48	6	23	27	42	34	26	18
Contig65143_1925	23	15	22	17	12	8	26	22	22	33	39	9	23	40	48	41	32	25
Contig65143_1943	33	23	31	29	18	14	31	38	31	37	50	24	35	35	48	42	31	28
Contig6516_6079	6	18	5	13	18	8	16	11	13	13	10	3	11	15	12	12	13	9
Contig65200_1525	15	19	19	16	11	11	15	9	23	23	24	14	29	23	24	24	26	17
Contig65250_737	58	34	55	52	33	39	44	51	47	23	40	44	64	67	59	66	44	49
Contig65250_748	60	45	72	63	46	43	58	67	68	11	44	55	71	84	88	70	68	64
Contig65250_759	49	29	60	47	25	27	40	50	55	23	31	40	66	85	79	73	49	52
Contig65250_12509	8	12	7	9	6	9	5	10	12	10	2	11	10	15	3	10	9	16
Contig6526_3419	16	15	12	16	11	14	20	17	16	3	6	14	14	18	16	10	14	13
Contig6526_3493	17	26	12	18	12	9	20	20	15	14	9	22	23	21	21	24	14	25
Contig6526_3503	14	24	15	16	16	11	17	18	19	14	6	21	25	18	21	29	13	25
Contig6526_3512	17	24	14	19	20	9	23	18	28	14	7	22	27	26	21	30	14	23
Contig6526_3523	21	17	19	17	22	10	20	15	22	14	7	13	29	30	24	27	14	23
Contig65268_12000	42	35	39	40	38	16	34	41	47	17	5	13	14	20	39	11	11	18
Contig652714_1361	14	15	12	10	8	12	19	11	16	20	18	10	20	30	19	21	16	20
Contig652714_1370	14	15	13	11	10	11	18	10	14	21	19	6	18	26	20	21	15	19
Contig65281_1815	20	18	24	25	15	11	24	16	18	22	36	16	24	31	31	42	15	10
Contig65281_1822	19	19	20	21	15	11	27	18	15	22	39	14	29	32	31	44	17	10
Contig65281_1826	11	16	14	18	12	11	24	13	12	21	32	14	25	25	27	40	15	12
Contig652815_2451	28	14	17	19	16	8	18	20	19	20	37	14	27	26	34	42	27	27
Contig65293_2791	18	17	12	11	7	4	16	22	16	3	10	5	10	20	12	18	25	13
Contig65321_10907	16	12	14	12	12	7	19	12	16	18	7	14	24	20	15	13	17	15
Contig65321_10918	24	17	22	16	18	12	16	24	26	25	14	25	27	26	20	22	28	28
Contig65321_10927	20	22	21	16	15	10	25	22	24	24	10	23	27	23	22	22	29	29
Contig65325_272	22	15	25	23	13	12	16	21	23	28	35	20	25	33	26	35	28	14
Contig65379_669	16	15	12	11	5	10	11	16	16	11	14	8	15	27	28	20	20	15
Contig65379_682	19	17	12	22	12	4	15	8	16	18	16	11	22	31	32	27	12	23
Contig65379_684	15	16	16	21	10	5	14	14	15	16	19	8	22	30	32	28	21	20
Contig65386_8815	16	17	16	18	16	7	16	15	19	17	12	22	33	37	26	26	17	27
Contig65386_8828	20	23	19	22	19	10	25	16	18	15	17	25	31	36	29	23	17	21
Contig654_3180	19	24	25	32	16	7	25	26	28	53	49	15	49	40	42	47	22	24
Contig654_3187	29	21	25	27	19	21	23	27	33	54	53	19	50	33	47	54	33	26
Contig654_3192	30	23	26	27	20	20	30	23	30	51	46	22	46	39	48	57	30	21
Contig654_3196	32	23	29	32	25	18	30	26	27	48	45	23	40	40	49	55	34	23
Contig654_3213	26	19	26	24	22	18	29	20	24	32	41	16	42	37	41	53	37	21
Contig654_3218	19	18	27	27	16	11	28	24	27	24	41	18	40	37	43	57	22	17
Contig654_3236	18	18	16	17	13	14	17	23	20	19	30	15	26	27	29	38	20	20
Contig654_3251	21	12	15	21	17	16	22	24	21	32	38	20	32	38	30	42	26	18
Contig654_3273	17	8	15	23	12	12	17	23	28	34	33	21	28	31	38	41	22	26
Contig654_3333	9	12	21	17	7	16	15	19	13	26	21	13	26	22	30	27	24	19
Contig654_23566	14	18	14	19	22	12	20	20	25	30	7	16	26	23	26	15	28	27
Contig654_23577	19	22	18	15	21	17	19	20	25	30	8	23	25	26	21	20	26	25
Contig654_23800	29	15	19	23	15	20	23	21	23	24	33	18	28	36	38	25	29	27
Contig654_23822	23	19	26	26	16	22	23	22	26	36	30	18	38	40	38	30	30	26
Contig654_23830	21	20	21	21	15	17	19	20	24	34	29	10	37	38	35	29	27	24
Contig654_23859	24	15	22	27	14	18	32	21	24	36	40	22	34	45	42	42	24	20
Contig654_24055	18	17	17	16	11	12	21	20	19	20	32	13	31	32	32	29	21	20
Contig654_24273	22	12	21	29	15	16	24	27	22	37	26	19	33	35	34	40	29	26
Contig654_24279	25	14	18	29	16	14	26	30	20	27	26	21	31	35	29	36	23	23
Contig654_24290	16	13	16	19	13	10	18	17	20	23	24	12	28	26	22	30	20	13
Contig654_24379	13	17	16	14	12	13	21	14	24	23	19	15	23	24	30	24	24	25
Contig654_24493	14	8	19	21	17	10	9	18	25	29	6	15	13	15	15	20	16	20
Contig654_24526	25	18	16	25	17	19	17	14	23	23	9	19	20	19	21	20	20	24
Contig654_24565	15	14	13	13	13	14	20	12	18	17	7	17	14	15	17	15	17	25
Contig654_25689	17	20	18	17	22	19	21	20	13	28	32	14	27	34	28	29	32	29
Contig65430_2288	16	12	13	19	13	9	20	18	19	28	32	15	30	24	31	33	21	14
Contig65496_1671	17	14	10	10	13	8	12	13	15	11	28	14	25	29	29	30	20	14
Contig65496_1686	17	12	12	17	8	8	18	15	18	20	25	15	23	29	28	30	22	21
Contig655_8321	19	28	29	29	23	24	34	28	30	21	6	33	26	32	23	21	23	34
Contig655_8324	17	26	25	22	20	22	26	23	26	18	5	24	23	31	18	20	20	25
Contig655_8383	31	21	35	40	25	24	44	29	30	28	8	39	33	46	25	36	21	44
Contig655_8399	44	28	37	44	34	35	50	36	43	40	13	46	40	46	35	42	30	54
Contig655_8415	25	14	17	23	13	19	24	18	19	21	8	27	23	21	19	23	15	33
Contig65523_2346	10	12	9	10	9	9	11	10	10	8	14	10	9	11	12	11	13	15
Contig65523_10760	9	25	13	13	28	18	26	15	13	13	2	26	25	14	14	9	7	26
Contig65553_4349	17	15	12	13	12	7	16	10	14	21	22	15	23	31	15	25	20	13
Contig6557_9580	14	18	20	15	20	20	17	29	16	16	11	24	35	31	32	25	22	22
Contig6557_9591	12	18	17	20	16	18	19	23	25	22	10	18	30	30	25	32	18	19
Contig6557_12488	21	16	17	26	16	12	21	18	14	41	23	21	27	25	17	24	27	27
Contig6557_12513	21	24	21	21	14	9	19	14	16	35	27	23	24	17	21	23	35	32
Contig6557_12566	17	15	14	27	5	7	21	15	25	43	28	15	28	34	24	36	33	25
Contig6557_12635	19	25	16	20	15	16	23	16	25	61	44	18	50	50	36	47	37	21
Contig6557_12752	21	15	13	26	6	6	18	17	0	44	34	16	30	34	10	33	26	18
Contig6557_12765	9	8	0	26	0	5	0	0	16	41	39	8	29	36	17	40	20	8
Contig6558_1450	22	15	21	26	20	19	25	22	16	18	28	16	23	27	29	25	28	19
Contig6558_1467	35	24	43	40	28	25	35	39	33	31	45	25	34	40	43	37	43	27
Contig6558_1483	23	15	28	22	17	13	24	19	21	20	21	13	24	18	24	29	22	16
Contig6558_1577	11	8	14	13	10	9	12	10	12	12	19	8	10	22	13	10	19	14
Contig6558_1663	17	14	20	18	13	9	18	19	17	16	26	9	20	23	26	26	22	18
Contig6558_1679	15	9	16	18	12	11	21	21	11	13	20	4	20	17	19	18	19	15
Contig6558_1922	40	35	38	34	27	26	40	37	43	45	42	25	43	47	48	51	46	35
Contig6558_2010	13	10	17	20	13	16	13	16	13	12	16	11	16	18	22	22	13	16
Contig6558_2014	24	18	26	27	18	17	21	24	19	25	27	15	24	25	28	25	23	23
Contig6558_2681	13	18	21	19	14	19	18	18	17	18	20	12	17	21	21	14	21	16
Contig65584_2481	21	22	18	29	20	16	31	19	34	43	26	31	45	42	47	41	33	29
Contig65584_2499	20	15	13	19	19	14	21	19	20	24	20	20	33	35	32	31	21	24
Contig65596_109	19	21	21	27	15	15	24	19	19	26	19	18	25	33	17	30	23	17
Contig65596_149	12	19	14	21	17	9	25	21	31	25	21	19	22	22	27	27	27	20
Contig65596_157	0	0	13	9	10	6	11	10	11	0	10	0	14	0	9	19	0	0
Contig65598_11465	15	7	16	16	5	11	11	7	17	7	5	12	18	10	20	12	12	13
Contig65615_12684	20	23	26	28	12	20	21	27	30	28	22	19	33	29	25	27	26	22
Contig65615_12700	29	25	24	27	17	17	20	28	33	27	20	26	36	30	31	30	30	23
Contig65615_13747	12	14	19	23	13	7	17	16	18	13	16	9	21	30	28	17	13	22
Contig65615_14510	12	11	9	17	10	5	18	14	20	19	15	11	21	19	21	23	22	9
Contig65615_14515	19	17	11	19	13	9	17	16	18	25	18	17	23	21	23	27	29	17
Contig65615_14530	13	15	9	13	9	6	9	14	11	27	17	17	19	17	22	20	14	12
Contig65615_14533	14	17	16	18	14	15	14	20	20	34	23	21	28	24	31	34	26	19
Contig6562_1045	29	23	7	15	18	30	18	9	41	38	32	23	32	28	35	27	22	27
Contig6562_1094	34	26	9	16	9	25	20	13	40	29	37	23	37	28	39	33	22	29
Contig6562_1128	29	26	12	13	12	37	19	26	37	43	47	31	40	47	50	45	34	30
Contig6562_1158	29	21	11	8	16	18	14	12	38	34	52	13	46	35	52	49	34	33
Contig6562_1168	38	27	14	22	21	27	22	20	44	43	55	22	51	39	55	49	34	26
Contig6562_1181	29	28	15	22	18	24	20	16	41	41	46	23	42	41	54	42	28	25
Contig6562_1202	20	16	14	17	4	15	9	16	25	34	40	14	35	24	35	36	16	23
Contig6562_1292	27	18	13	16	10	14	9	22	31	24	36	11	23	30	38	31	23	19
Contig6562_1481	32	24	12	17	13	31	15	25	34	53	40	17	50	26	45	33	36	33
Contig6562_1542	42	33	18	24	13	35	23	33	46	59	54	30	49	42	49	34	43	39
Contig6562_1557	34	30	14	21	16	31	21	31	47	53	53	24	56	26	48	40	34	20
Contig6562_1560	33	25	16	19	18	28	17	29	47	60	51	33	57	41	48	48	36	33
Contig6562_1582	35	27	18	27	12	23	10	29	38	43	42	25	45	36	39	42	28	25
Contig6562_1650	34	22	15	19	17	20	13	29	47	45	51	21	50	43	47	59	32	25
Contig6562_1657	40	24	15	16	10	15	7	25	39	42	51	18	43	48	49	56	34	27
Contig6562_1662	32	26	20	22	12	22	10	29	40	43	51	23	35	43	53	53	37	27
Contig6562_1686	39	24	19	26	14	34	18	25	41	46	48	29	50	43	63	61	40	34
Contig6562_1706	36	27	23	17	20	29	15	24	43	43	43	25	43	43	53	49	38	28
Contig6562_1735	36	24	18	16	19	24	17	25	49	39	49	28	47	42	49	54	32	33
Contig6562_1747	41	31	15	23	18	27	19	28	46	41	43	27	46	46	56	52	31	34
Contig6562_1759	37	32	14	22	15	26	14	24	44	49	45	28	40	50	59	54	30	32
Contig6562_1761	38	33	15	20	15	24	16	25	48	46	42	25	45	48	54	53	30	33
Contig6562_1768	44	31	19	26	16	31	18	35	49	50	40	25	43	51	57	50	36	30
Contig6562_1803	32	29	17	27	12	30	18	25	48	48	47	24	50	47	53	53	36	30
Contig6562_1834	17	18	6	8	9	14	9	17	30	28	21	27	23	12	25	24	21	14
Contig6562_1912	37	29	12	15	14	35	18	26	42	50	39	27	48	38	44	45	30	33
Contig6562_1934	34	30	16	23	14	32	23	28	33	39	36	33	45	39	39	40	29	34
Contig6562_1942	26	27	11	22	12	24	19	24	34	47	30	27	35	29	33	35	28	33
Contig6562_2077	39	22	16	23	15	31	16	36	43	46	30	29	46	42	48	43	42	42
Contig6562_2087	47	27	17	23	14	35	14	39	51	58	35	31	50	38	52	43	37	41
Contig6562_2122	27	20	10	15	11	19	14	31	42	37	28	19	40	37	33	37	25	38
Contig6562_2142	22	18	14	7	12	26	13	28	41	34	25	20	41	39	29	44	25	31
Contig65660_7	8	12	10	10	8	10	7	13	5	5	9	4	6	6	6	8	7	5
Contig65660_35	17	23	28	35	27	12	31	37	17	33	17	17	35	43	33	27	21	27
Contig65660_40	12	22	27	29	24	7	29	30	16	30	10	17	34	41	31	28	22	23
Contig65660_151	16	17	22	25	11	12	22	21	22	30	42	15	21	27	34	31	26	17
Contig65660_221	25	22	19	20	14	9	23	18	20	25	43	9	33	32	51	32	29	24
Contig65660_224	8	17	25	23	13	10	22	23	8	29	46	13	29	34	43	27	31	20
Contig65660_229	23	20	28	21	6	10	8	23	21	16	45	5	0	0	23	20	16	0
Contig65660_242	29	28	32	41	17	14	31	27	33	42	52	22	40	39	59	54	46	22
Contig65660_254	26	29	22	28	14	11	20	18	23	36	46	19	29	30	53	49	37	21
Contig65660_266	28	23	22	25	13	15	18	16	22	29	47	13	37	16	48	48	30	17
Contig65660_1018	16	8	15	8	13	12	13	25	14	14	21	12	12	10	20	15	15	12
Contig65660_1094	15	13	15	21	9	9	12	25	15	18	32	18	10	17	20	15	15	11
Contig65660_1729	9	14	1	15	6	7	12	13	8	14	13	11	16	18	12	18	14	12
Contig65660_1736	19	23	17	23	9	23	13	17	15	31	26	17	26	23	25	25	22	18
Contig65660_1738	20	33	20	40	13	24	21	34	23	33	43	20	33	36	37	38	36	23
Contig65660_1764	35	46	26	53	26	34	38	46	25	52	73	22	55	52	46	54	43	41
Contig65660_1771	28	27	15	33	16	24	26	33	20	40	43	15	36	41	35	43	35	36
Contig65660_1778	18	19	22	31	12	22	27	23	15	41	46	12	32	27	27	33	27	26
Contig65660_1780	19	26	22	32	17	22	26	29	20	41	51	17	37	38	38	40	28	29
Contig65660_1839	20	20	30	28	15	14	20	22	26	46	52	23	43	35	40	37	47	29
Contig65660_1844	21	18	27	23	16	14	23	28	22	37	47	24	36	34	38	39	47	29
Contig65660_1860	16	21	21	32	22	14	30	30	24	52	55	27	41	40	45	31	48	39
Contig65660_1899	14	12	13	20	12	12	18	15	16	38	36	18	31	18	34	17	25	21
Contig65660_4326	23	17	13	22	6	7	20	19	14	24	41	14	27	32	34	27	27	22
Contig65662_5291	6	26	23	32	35	14	24	27	20	12	15	20	9	6	23	3	12	17
Contig6567_479	23	22	23	23	13	16	30	18	21	22	32	19	27	42	46	35	24	27
Contig6567_496	17	13	20	16	15	10	15	14	20	16	21	12	20	32	32	28	13	18
Contig65701_722	13	15	19	18	8	14	12	12	17	22	15	6	20	20	23	16	12	14
Contig65724_739	11	10	11	11	10	8	12	17	17	9	2	14	25	20	24	25	7	21
Contig65766_214	19	9	18	21	13	14	19	19	19	21	25	15	25	31	17	28	19	18
Contig65766_724	21	12	23	20	10	6	19	16	22	29	37	14	27	34	40	39	36	25
Contig65766_733	23	20	25	26	17	10	28	19	23	40	43	18	32	37	50	44	42	31
Contig65766_744	23	21	26	22	17	9	22	23	23	25	35	15	31	28	43	32	29	23
Contig65766_747	25	22	21	21	17	7	25	26	22	37	38	18	32	32	45	34	42	21
Contig65766_750	25	22	16	13	8	6	13	24	24	23	20	0	0	0	15	0	22	9
Contig65766_798	0	0	8	0	0	0	10	0	15	0	1	7	18	19	20	17	15	0
Contig65766_805	20	14	17	17	7	14	21	19	20	30	38	14	25	25	34	33	27	14
Contig65766_810	17	15	14	14	10	10	21	15	20	29	37	11	24	32	33	33	19	13
Contig65766_833	1	12	11	17	18	0	16	15	1	27	30	12	21	23	3	24	0	22
Contig65772_696	17	17	11	15	13	12	14	12	16	16	15	5	12	11	12	14	5	17
Contig65774_850	18	21	15	23	16	19	15	16	23	7	20	20	21	30	31	34	29	26
Contig65787_3562	15	9	17	15	5	10	12	11	20	10	19	6	17	21	20	20	15	7
Contig65810_1589	5	4	1	9	3	13	8	13	7	5	2	8	9	10	2	0	17	11
Contig65810_2062	34	19	27	12	16	15	21	28	24	36	35	24	36	41	49	47	30	31
Contig65818_10416	20	15	18	16	11	5	13	24	30	31	25	17	26	34	25	28	26	18
Contig65844_3284	15	18	15	17	13	16	11	17	21	15	6	10	10	25	13	17	13	17
Contig65857_2677	14	17	15	11	18	19	22	17	30	17	10	23	26	12	16	13	15	17
Contig65857_2826	6	7	7	11	6	6	11	11	15	11	5	10	7	14	5	16	11	17
Contig65868_5571	21	20	16	21	18	10	26	21	23	30	31	33	29	13	30	28	36	16
Contig65868_5576	20	6	19	23	9	12	29	15	23	0	28	20	26	0	22	1	37	16
Contig65868_5585	29	24	20	20	18	14	29	16	20	27	30	25	27	0	40	23	36	17
Contig65868_5617	31	23	20	22	16	7	18	25	20	38	35	12	43	46	54	42	41	28
Contig65868_5628	32	27	14	25	19	6	29	22	20	43	34	14	35	45	48	43	41	30
Contig65868_5631	26	26	12	20	20	5	27	22	17	40	30	19	29	36	38	40	42	27
Contig65926_862	30	28	42	30	27	25	37	38	35	50	25	43	43	41	41	36	32	46
Contig65926_869	22	27	40	29	24	20	31	34	29	43	23	31	37	33	38	33	30	42
Contig65926_914	26	29	37	32	22	17	39	32	32	28	21	18	28	38	28	20	28	33
Contig65926_927	32	25	46	39	32	24	51	37	28	24	25	18	33	49	39	22	37	42
Contig65926_1110	25	24	31	18	14	24	23	28	32	24	24	23	23	29	28	24	26	27
Contig65926_1245	22	13	20	13	12	9	17	13	20	24	13	12	10	20	20	18	18	12
Contig65926_1267	19	10	25	19	22	12	17	14	23	24	14	13	17	23	25	22	22	23
Contig65926_1635	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Contig65926_1979	21	23	24	18	20	13	25	24	20	19	23	14	25	28	29	27	21	21
Contig65926_1982	23	24	23	18	21	15	23	22	22	21	28	15	28	28	27	29	24	20
Contig65926_2016	11	14	15	13	11	10	9	11	8	10	12	7	15	11	12	18	16	9
Contig65926_2090	38	29	47	31	23	31	45	43	26	50	39	29	41	39	45	51	35	43
