id	contig	start	end	notes_gene	fst01
Contig1136_1_39294	Contig1136	1	39294	ID=OLUR_00001166;Name=OLUR_00001166;Alias=maker-Contig1136-snap-gene-0.5;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.30.420.10,InterPro:IPR012337,InterPro:IPR036397,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF53098;Ontology_term=GO:0003676;	0.143341404358354
Contig2848_7497_26283	Contig2848	7497	26283	ID=OLUR_00007721;Name=OLUR_00007721;Alias=maker-Contig2848-snap-gene-0.4;Note=Similar to ATRIP: ATR-interacting protein (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;SPID=Q8WXE1;	0.05
Contig5453_1_11429	Contig5453	1	11429	ID=OLUR_00019379;Name=OLUR_00019379;Alias=snap_masked-Contig5453-processed-gene-0.0;Note=Similar to PARP12: Poly [ADP-ribose] polymerase 12 (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR000571,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50103;Ontology_term=GO:0046872;SPID=Q9H0J9;	-0.00512820512820513
Contig36904_4475_13588	Contig36904	4475	13588	ID=OLUR_00016957;Name=OLUR_00016957;Alias=maker-Contig36904-snap-gene-0.1;Note=Similar to VTI1B: Vesicle transport through interaction with t-SNAREs homolog 1B (Bos taurus OX%3D9913);Dbxref=CDD:cd15890,Coils:Coil,Gene3D:G3DSA:1.20.5.110,InterPro:IPR000727,Pfam:PF12352,SMART:SM00397,SUPERFAMILY:SSF58038;SPID=Q2KIU0;	0.041002277904328
Contig214022_1_3293	Contig214022	1	3293	ID=OLUR_00029945;Name=OLUR_00029945;Alias=maker-Contig214022-snap-gene-0.1;Note=Similar to Znf474: Zinc finger protein 474 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.160.60,MobiDBLite:mobidb-lite,Pfam:PF13913;SPID=Q6V5K9;	0.0228571428571429
Contig16387_9646_19277	Contig16387	9646	19277	ID=OLUR_00011877;Name=OLUR_00011877;Alias=snap_masked-Contig16387-processed-gene-0.0;Note=Protein of unknown function;Dbxref=CDD:cd00054,Gene3D:G3DSA:2.10.25.10,InterPro:IPR000152,InterPro:IPR000742,InterPro:IPR001881,InterPro:IPR013032,InterPro:IPR018097,Pfam:PF07645,ProSitePatterns:PS00010,ProSitePatterns:PS01186,ProSitePatterns:PS01187,ProSiteProfiles:PS50026,ProSiteProfiles:PS51257,SMART:SM00179,SUPERFAMILY:SSF57196;Ontology_term=GO:0005509;	0.350340136054422
Contig33284_1_7098	Contig33284	1	7098	ID=OLUR_00018236;Name=OLUR_00018236;Alias=maker-Contig33284-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil;	0.0558139534883721
Contig28629_9351_48460	Contig28629	9351	48460	ID=OLUR_00001937;Name=OLUR_00001937;Alias=maker-Contig28629-snap-gene-0.4;Note=Similar to SerT: Sodium-dependent serotonin transporter (Drosophila melanogaster OX%3D7227);Dbxref=InterPro:IPR000175,InterPro:IPR037272,PRINTS:PR00176,Pfam:PF00209,ProSiteProfiles:PS50267,SUPERFAMILY:SSF161070;Ontology_term=GO:0005328,GO:0006836,GO:0016021;SPID=P51905;	0.09375
Contig19983_1_3517	Contig19983	1	3517	ID=OLUR_00029671;Name=OLUR_00029671;Alias=maker-Contig19983-snap-gene-0.1;Note=Similar to DRAM2: DNA damage-regulated autophagy modulator protein 2 (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR019402,MobiDBLite:mobidb-lite,Pfam:PF10277;SPID=Q6UX65;	0.308988764044944
Contig294594_1_4005	Contig294594	1	4005	ID=OLUR_00029063;Name=OLUR_00029063;Alias=maker-Contig294594-snap-gene-0.1;Note=Similar to Ptprc: Receptor-type tyrosine-protein phosphatase C (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:3.90.190.10,InterPro:IPR000242,InterPro:IPR000387,InterPro:IPR003595,InterPro:IPR029021,Pfam:PF00102,ProSiteProfiles:PS50055,ProSiteProfiles:PS50056,SMART:SM00404,SUPERFAMILY:SSF52799;Ontology_term=GO:0004725,GO:0006470,GO:0016311,GO:0016791;SPID=P04157;	0.0918454935622318
Contig25811_1_30065	Contig25811	1	30065	ID=OLUR_00002438;Name=OLUR_00002438;Alias=snap_masked-Contig25811-processed-gene-0.0;Note=Similar to Aoah: Acyloxyacyl hydrolase (Mus musculus OX%3D10090);SPID=O35298;	0.0294117647058824
Contig25811_447_41587	Contig25811	447	41587	ID=OLUR_00002439;Name=OLUR_00002439;Alias=maker-Contig25811-snap-gene-0.5;Note=Similar to Tgm1: Protein-glutamine gamma-glutamyltransferase K (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.260.10,InterPro:IPR001102,InterPro:IPR002931,InterPro:IPR013783,InterPro:IPR014756,InterPro:IPR036985,InterPro:IPR038765,Pfam:PF00868,Pfam:PF01841,SMART:SM00460,SUPERFAMILY:SSF54001,SUPERFAMILY:SSF81296;Ontology_term=GO:0018149;SPID=P23606;	0.0294117647058824
Contig81540_1_17242	Contig81540	1	17242	ID=OLUR_00013479;Name=OLUR_00013479;Alias=maker-Contig81540-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.111764705882353
Contig21801_1_20859	Contig21801	1	20859	ID=OLUR_00005050;Name=OLUR_00005050;Alias=maker-Contig21801-snap-gene-0.7;Note=Similar to RNF38: E3 ubiquitin-protein ligase RNF38 (Homo sapiens OX%3D9606);Dbxref=CDD:cd16472,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,MobiDBLite:mobidb-lite,Pfam:PF13639,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;SPID=Q9H0F5;	0.0188679245283019
Contig30210_1373_4807	Contig30210	1373	4807	ID=OLUR_00028047;Name=OLUR_00028047;Alias=snap_masked-Contig30210-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0453257790368272
Contig822_6487_34335	Contig822	6487	34335	ID=OLUR_00002073;Name=OLUR_00002073;Alias=maker-Contig822-snap-gene-0.5;Note=Similar to DUSP16: Dual specificity protein phosphatase 16 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00127,CDD:cd01446,Coils:Coil,Gene3D:G3DSA:3.40.250.10,Gene3D:G3DSA:3.90.190.10,InterPro:IPR000340,InterPro:IPR000387,InterPro:IPR001763,InterPro:IPR008343,InterPro:IPR016130,InterPro:IPR020422,InterPro:IPR029021,InterPro:IPR036873,MobiDBLite:mobidb-lite,PRINTS:PR01764,Pfam:PF00581,Pfam:PF00782,ProSitePatterns:PS00383,ProSiteProfiles:PS50054,ProSiteProfiles:PS50056,ProSiteProfiles:PS50206,SMART:SM00195,SUPERFAMILY:SSF52799,SUPERFAMILY:SSF52821;Ontology_term=GO:0004725,GO:0006470,GO:0008138,GO:0016311,GO:0016791,GO:0017017;SPID=Q9BY84;	0.0731707317073171
Contig17378_1_17068	Contig17378	1	17068	ID=OLUR_00007225;Name=OLUR_00007225;Alias=maker-Contig17378-snap-gene-0.4;Note=Similar to PAO4: Polyamine oxidase 4 (Oryza sativa subsp. japonica OX%3D39947);Dbxref=Coils:Coil,Gene3D:G3DSA:3.50.50.60,InterPro:IPR002937,InterPro:IPR036188,MobiDBLite:mobidb-lite,Pfam:PF01593,SUPERFAMILY:SSF51905,SUPERFAMILY:SSF54373;Ontology_term=GO:0016491,GO:0055114;SPID=Q7XR46;	0.190036900369004
Contig17378_17523_27377	Contig17378	17523	27377	ID=OLUR_00007226;Name=OLUR_00007226;Alias=maker-Contig17378-snap-gene-0.5;Note=Similar to Znf329: Zinc finger protein 329 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,Pfam:PF12874,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;Ontology_term=GO:0003676;SPID=Q6GQR8;	0.0691699604743083
Contig17965_23816_28071	Contig17965	23816	28071	ID=OLUR_00006934;Name=OLUR_00006934;Alias=maker-Contig17965-snap-gene-0.9;Note=Protein of unknown function;	0.120229007633588
Contig21999_810_21631	Contig21999	810	21631	ID=OLUR_00010319;Name=OLUR_00010319;Alias=snap_masked-Contig21999-processed-gene-0.0;Note=Similar to Trc8: Protein TRC8 homolog (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd16476,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,InterPro:IPR025754,Pfam:PF13705,Pfam:PF13923,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;SPID=Q7KRW1;	0.0704225352112676
Contig17225_1_15136	Contig17225	1	15136	ID=OLUR_00015343;Name=OLUR_00015343;Alias=maker-Contig17225-snap-gene-0.2;Note=Similar to VWDE: von Willebrand factor D and EGF domain-containing protein (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:2.10.25.10,Gene3D:G3DSA:2.60.40.10,InterPro:IPR013111,InterPro:IPR013783,MobiDBLite:mobidb-lite,Pfam:PF07974;SPID=Q8N2E2;	0.0870917573872473
Contig149134_128_4495	Contig149134	128	4495	ID=OLUR_00024643;Name=OLUR_00024643;Alias=snap_masked-Contig149134-processed-gene-0.0;Note=Protein of unknown function;	0
Contig936_1_13411	Contig936	1	13411	ID=OLUR_00007924;Name=OLUR_00007924;Alias=maker-Contig936-snap-gene-0.3;Note=Similar to lov-1: Location of vulva defective 1 (Caenorhabditis elegans OX%3D6239);Dbxref=Gene3D:G3DSA:2.60.60.20,InterPro:IPR001024,InterPro:IPR003915,InterPro:IPR013122,InterPro:IPR036392,PRINTS:PR01433,Pfam:PF01477,Pfam:PF08016,ProSiteProfiles:PS50095,SUPERFAMILY:SSF49723;Ontology_term=GO:0005509,GO:0005515,GO:0016020;SPID=Q09624;	0
Contig32363_1_4380	Contig32363	1	4380	ID=OLUR_00023176;Name=OLUR_00023176;Alias=snap_masked-Contig32363-processed-gene-0.1;Note=Protein of unknown function;Dbxref=InterPro:IPR011990,InterPro:IPR013026,InterPro:IPR019734,ProSiteProfiles:PS50005,ProSiteProfiles:PS50293,SUPERFAMILY:SSF48452;Ontology_term=GO:0005515;	0.100352112676056
Contig32363_1_3105	Contig32363	1	3105	ID=OLUR_00023175;Name=OLUR_00023175;Alias=snap_masked-Contig32363-processed-gene-0.0;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:1.10.1410.40,Gene3D:G3DSA:3.30.460.90,InterPro:IPR024810,Pfam:PF03281;	0.100352112676056
Contig109994_1_9153	Contig109994	1	9153	ID=OLUR_00017519;Name=OLUR_00017519;Alias=maker-Contig109994-snap-gene-0.4;Note=Similar to pks2: Phthioceranic/hydroxyphthioceranic acid synthase (Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX%3D83332);Dbxref=CDD:cd00833,Gene3D:G3DSA:3.10.129.110,Gene3D:G3DSA:3.30.70.3290,Gene3D:G3DSA:3.40.366.10,Gene3D:G3DSA:3.40.47.10,Gene3D:G3DSA:3.40.50.720,InterPro:IPR001227,InterPro:IPR013968,InterPro:IPR014031,InterPro:IPR014043,InterPro:IPR016035,InterPro:IPR016036,InterPro:IPR016039,InterPro:IPR018201,InterPro:IPR020801,InterPro:IPR020807,InterPro:IPR020841,InterPro:IPR032821,InterPro:IPR036291,Pfam:PF00698,Pfam:PF02801,Pfam:PF08659,Pfam:PF14765,Pfam:PF16197,ProSitePatterns:PS00606,SMART:SM00825,SMART:SM00827,SUPERFAMILY:SSF51735,SUPERFAMILY:SSF52151,SUPERFAMILY:SSF53901,SUPERFAMILY:SSF55048;Ontology_term=GO:0003824,GO:0016740;SPID=P9WQE9;	0.146892655367232
Contig109994_6114_12085	Contig109994	6114	12085	ID=OLUR_00017520;Name=OLUR_00017520;Alias=maker-Contig109994-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.146892655367232
Contig41484_1_4173	Contig41484	1	4173	ID=OLUR_00028865;Name=OLUR_00028865;Alias=maker-Contig41484-snap-gene-0.1;Note=Protein of unknown function;	0.0352422907488987
Contig26988_1_12473	Contig26988	1	12473	ID=OLUR_00009915;Name=OLUR_00009915;Alias=maker-Contig26988-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	0
Contig31104_885_7640	Contig31104	885	7640	ID=OLUR_00019481;Name=OLUR_00019481;Alias=snap_masked-Contig31104-processed-gene-0.0;Note=Similar to Prkcd: Protein kinase C delta type (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:2.60.40.150,InterPro:IPR035892,SUPERFAMILY:SSF49562;SPID=P28867;	0.00719424460431655
Contig144761_2399_11921	Contig144761	2399	11921	ID=OLUR_00016514;Name=OLUR_00016514;Alias=maker-Contig144761-snap-gene-0.2;Note=Similar to SLC16A14: Monocarboxylate transporter 14 (Homo sapiens OX%3D9606);Dbxref=CDD:cd06174,Coils:Coil,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR011701,InterPro:IPR020846,InterPro:IPR036259,MobiDBLite:mobidb-lite,Pfam:PF07690,ProSiteProfiles:PS50850,SUPERFAMILY:SSF103473;Ontology_term=GO:0016021,GO:0055085;SPID=Q7RTX9;	0.179347826086957
Contig40071_1635_15109	Contig40071	1635	15109	ID=OLUR_00015379;Name=OLUR_00015379;Alias=maker-Contig40071-snap-gene-0.2;Note=Similar to Vwa7: von Willebrand factor A domain-containing protein 7 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.40.50.410,InterPro:IPR002035,InterPro:IPR036465,Pfam:PF13519,SUPERFAMILY:SSF53300;SPID=Q9JHA8;	0.271929824561403
Contig5165_9490_14022	Contig5165	9490	14022	ID=OLUR_00016518;Name=OLUR_00016518;Alias=maker-Contig5165-snap-gene-0.2;Note=Protein of unknown function;	0.0120879120879121
Contig99323_4816_15345	Contig99323	4816	15345	ID=OLUR_00015148;Name=OLUR_00015148;Alias=maker-Contig99323-snap-gene-0.5;Note=Similar to OXCT1: Succinyl-CoA:3-ketoacid coenzyme A transferase 1%2C mitochondrial (Homo sapiens OX%3D9606);Dbxref=CDD:cd15840,Coils:Coil,Gene3D:G3DSA:1.20.5.110,Gene3D:G3DSA:1.20.58.70,Gene3D:G3DSA:3.40.1080.10,InterPro:IPR000727,InterPro:IPR004163,InterPro:IPR004165,InterPro:IPR006011,InterPro:IPR006012,InterPro:IPR010989,InterPro:IPR012792,InterPro:IPR037171,MobiDBLite:mobidb-lite,Pfam:PF00804,Pfam:PF01144,Pfam:PF05739,ProSitePatterns:PS00914,ProSitePatterns:PS01273,ProSiteProfiles:PS50192,SMART:SM00397,SMART:SM00503,SMART:SM00882,SUPERFAMILY:SSF100950,SUPERFAMILY:SSF47661,TIGRFAM:TIGR02429;Ontology_term=GO:0005484,GO:0006886,GO:0008410,GO:0016020,GO:0016192;SPID=P55809;	0.0135746606334842
Contig57717_10151_19073	Contig57717	10151	19073	ID=OLUR_00011381;Name=OLUR_00011381;Alias=maker-Contig57717-snap-gene-0.4;Note=Similar to DNAH3: Dynein heavy chain 3%2C axonemal (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR004273,MobiDBLite:mobidb-lite,Pfam:PF03028;Ontology_term=GO:0003777,GO:0007018,GO:0030286;SPID=Q8TD57;	0.0454545454545455
Contig35459_506_19437	Contig35459	506	19437	ID=OLUR_00007291;Name=OLUR_00007291;Alias=snap_masked-Contig35459-processed-gene-0.0;Note=Similar to Gal3st3: Galactose-3-O-sulfotransferase 3 (Mus musculus OX%3D10090);Dbxref=InterPro:IPR009729,InterPro:IPR027417,Pfam:PF06990,SUPERFAMILY:SSF52540;Ontology_term=GO:0001733,GO:0005794,GO:0009247,GO:0016021;SPID=P61315;	0.00407331975560082
Contig4205_1_5155	Contig4205	1	5155	ID=OLUR_00027590;Name=OLUR_00027590;Alias=maker-Contig4205-snap-gene-0.1;Note=Protein of unknown function;	0.0478011472275335
Contig31946_1_13383	Contig31946	1	13383	ID=OLUR_00013831;Name=OLUR_00013831;Alias=maker-Contig31946-snap-gene-0.3;Note=Similar to Pipox: Peroxisomal sarcosine oxidase (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.9.10,Gene3D:G3DSA:3.50.50.60,InterPro:IPR006076,InterPro:IPR036188,Pfam:PF01266,SUPERFAMILY:SSF51905,SUPERFAMILY:SSF54373;Ontology_term=GO:0016491,GO:0055114;SPID=Q9D826;	0.0185185185185185
Contig21806_3670_19284	Contig21806	3670	19284	ID=OLUR_00011870;Name=OLUR_00011870;Alias=maker-Contig21806-snap-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil;	-0.00337837837837838
Contig25452_21764_36586	Contig25452	21764	36586	ID=OLUR_00000743;Name=OLUR_00000743;Alias=maker-Contig25452-snap-gene-0.5;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:1.20.140.150,MobiDBLite:mobidb-lite;	0.0930232558139535
Contig46793_1_6468	Contig46793	1	6468	ID=OLUR_00024935;Name=OLUR_00024935;Alias=maker-Contig46793-snap-gene-0.1;Note=Protein of unknown function;	0.0508474576271186
Contig71760_5711_12505	Contig71760	5711	12505	ID=OLUR_00009814;Name=OLUR_00009814;Alias=snap_masked-Contig71760-processed-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0
Contig20509_13297_28829	Contig20509	13297	28829	ID=OLUR_00002401;Name=OLUR_00002401;Alias=maker-Contig20509-snap-gene-0.7;Note=Protein of unknown function;	0.192825112107623
Contig20509_1_32628	Contig20509	1	32628	ID=OLUR_00002400;Name=OLUR_00002400;Alias=maker-Contig20509-snap-gene-0.8;Note=Protein of unknown function;Dbxref=InterPro:IPR002557,InterPro:IPR036508,Pfam:PF01607,ProSiteProfiles:PS50940,SMART:SM00494,SUPERFAMILY:SSF57625;Ontology_term=GO:0005576,GO:0006030,GO:0008061;	0.147058823529412
Contig27880_1400_6027	Contig27880	1400	6027	ID=OLUR_00026431;Name=OLUR_00026431;Alias=maker-Contig27880-snap-gene-0.1;Note=Similar to C1ql4: Complement C1q-like protein 4 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:2.60.120.40,InterPro:IPR001073,InterPro:IPR008983,PRINTS:PR00007,Pfam:PF00386,ProSiteProfiles:PS50871,SMART:SM00110,SUPERFAMILY:SSF49842;Ontology_term=GO:0005515;SPID=Q4ZJM9;	0.0629370629370629
Contig20017_22916_32254	Contig20017	22916	32254	ID=OLUR_00004966;Name=OLUR_00004966;Alias=maker-Contig20017-snap-gene-0.11;Note=Similar to Aqp4: Aquaporin-4 (Mus musculus OX%3D10090);Dbxref=CDD:cd00333,Gene3D:G3DSA:1.20.1080.10,InterPro:IPR000425,InterPro:IPR022357,InterPro:IPR023271,MobiDBLite:mobidb-lite,PRINTS:PR00783,Pfam:PF00230,ProSitePatterns:PS00221,SUPERFAMILY:SSF81338,TIGRFAM:TIGR00861;Ontology_term=GO:0015267,GO:0016020,GO:0055085;SPID=P55088;	0
Contig31510_2475_54213	Contig31510	2475	54213	ID=OLUR_00000865;Name=OLUR_00000865;Alias=snap_masked-Contig31510-processed-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	0.0419161676646707
Contig71759_13854_31067	Contig71759	13854	31067	ID=OLUR_00001723;Name=OLUR_00001723;Alias=maker-Contig71759-snap-gene-0.8;Note=Similar to ANKFN1: Ankyrin repeat and fibronectin type-III domain-containing protein 1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00063,CDD:cd00204,Gene3D:G3DSA:1.25.40.20,Gene3D:G3DSA:2.60.40.10,InterPro:IPR000159,InterPro:IPR002110,InterPro:IPR003961,InterPro:IPR013783,InterPro:IPR020683,InterPro:IPR036116,InterPro:IPR036770,MobiDBLite:mobidb-lite,Pfam:PF00041,Pfam:PF00788,Pfam:PF13637,ProSiteProfiles:PS50088,ProSiteProfiles:PS50200,ProSiteProfiles:PS50297,ProSiteProfiles:PS50853,SMART:SM00060,SMART:SM00248,SMART:SM00314,SUPERFAMILY:SSF48403,SUPERFAMILY:SSF49265;Ontology_term=GO:0005515,GO:0007165;SPID=Q8N957;	0
Contig34057_2837_28496	Contig34057	2837	28496	ID=OLUR_00005196;Name=OLUR_00005196;Alias=maker-Contig34057-snap-gene-0.4;Note=Similar to PDE8B: High affinity cAMP-specific and IBMX-insensitive 3'%2C5'-cyclic phosphodiesterase 8B (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR011006,SUPERFAMILY:SSF52172;SPID=O95263;	0.232067510548523
Contig34057_1_5706	Contig34057	1	5706	ID=OLUR_00005195;Name=OLUR_00005195;Alias=maker-Contig34057-snap-gene-0.3;Note=Similar to PDE8B: High affinity cAMP-specific and IBMX-insensitive 3'%2C5'-cyclic phosphodiesterase 8B (Homo sapiens OX%3D9606);Dbxref=CDD:cd00130,Gene3D:G3DSA:3.30.450.20,InterPro:IPR000014,InterPro:IPR035965,ProSiteProfiles:PS50112,SUPERFAMILY:SSF55785,TIGRFAM:TIGR00229;SPID=O95263;	0.232067510548523
Contig1921_1607_11625	Contig1921	1607	11625	ID=OLUR_00015921;Name=OLUR_00015921;Alias=snap_masked-Contig1921-processed-gene-0.0;Note=Similar to SPATA22: Spermatogenesis-associated protein 22 (Bos taurus OX%3D9913);Dbxref=MobiDBLite:mobidb-lite;SPID=Q2TA20;	0.05
Contig58479_956_12381	Contig58479	956	12381	ID=OLUR_00016278;Name=OLUR_00016278;Alias=maker-Contig58479-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0
Contig27008_48_22275	Contig27008	48	22275	ID=OLUR_00009894;Name=OLUR_00009894;Alias=maker-Contig27008-snap-gene-0.1;Note=Similar to DUR3: Urea-proton symporter DUR3 (Arabidopsis thaliana OX%3D3702);Dbxref=Gene3D:G3DSA:1.20.1730.10,InterPro:IPR001734,InterPro:IPR038377,MobiDBLite:mobidb-lite,Pfam:PF00474,ProSiteProfiles:PS50283;Ontology_term=GO:0016020,GO:0022857,GO:0055085;SPID=F4KD71;	0.087378640776699
Contig25477_10805_51620	Contig25477	10805	51620	ID=OLUR_00001678;Name=OLUR_00001678;Alias=maker-Contig25477-snap-gene-0.7;Note=Similar to CA7: Carbonic anhydrase 7 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00326,Coils:Coil,Gene3D:G3DSA:3.10.200.10,InterPro:IPR001148,InterPro:IPR018338,InterPro:IPR036398,Pfam:PF00194,ProSitePatterns:PS00162,ProSiteProfiles:PS51144,SMART:SM01057,SUPERFAMILY:SSF51069;Ontology_term=GO:0004089,GO:0008270;SPID=P43166;	0.0764331210191083
Contig145173_860_4570	Contig145173	860	4570	ID=OLUR_00028339;Name=OLUR_00028339;Alias=maker-Contig145173-snap-gene-0.1;Note=Protein of unknown function;	-0.00280112044817927
Contig3976_3836_8084	Contig3976	3836	8084	ID=OLUR_00023103;Name=OLUR_00023103;Alias=snap_masked-Contig3976-processed-gene-0.2;Note=Protein of unknown function;	-0.00464037122969838
Contig47819_1_11102	Contig47819	1	11102	ID=OLUR_00019757;Name=OLUR_00019757;Alias=maker-Contig47819-snap-gene-0.1;Note=Similar to XPA: DNA repair protein complementing XP-A cells homolog (Gallus gallus OX%3D9031);Dbxref=Gene3D:G3DSA:3.90.530.10,InterPro:IPR000465,InterPro:IPR009061,InterPro:IPR022652,InterPro:IPR022656,InterPro:IPR037129,Pfam:PF01286,Pfam:PF05181,SUPERFAMILY:SSF46955,SUPERFAMILY:SSF57716,TIGRFAM:TIGR00598;Ontology_term=GO:0003684,GO:0005634,GO:0006289;SPID=P27089;	0.00716204118173679
Contig50340_1726_9478	Contig50340	1726	9478	ID=OLUR_00021474;Name=OLUR_00021474;Alias=maker-Contig50340-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:1.20.140.150;	0.0461538461538462
Contig22814_78061_107099	Contig22814	78061	107099	ID=OLUR_00000014;Name=OLUR_00000014;Alias=maker-Contig22814-snap-gene-0.15;Note=Similar to rbmx: RNA-binding motif protein%2C X chromosome (Danio rerio OX%3D7955);Dbxref=Gene3D:G3DSA:3.30.70.330,InterPro:IPR000504,InterPro:IPR012677,InterPro:IPR035979,MobiDBLite:mobidb-lite,Pfam:PF00076,ProSiteProfiles:PS50102,SMART:SM00360,SUPERFAMILY:SSF54928;Ontology_term=GO:0003676;SPID=Q7ZWA3;	0.0396039603960396
Contig22814_64157_85184	Contig22814	64157	85184	ID=OLUR_00000013;Name=OLUR_00000013;Alias=maker-Contig22814-snap-gene-0.18;Note=Similar to PKAR: cAMP-dependent protein kinase regulatory subunit (Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) OX%3D284592);Dbxref=CDD:cd00038,Gene3D:G3DSA:2.60.120.10,InterPro:IPR000595,InterPro:IPR014710,InterPro:IPR018488,InterPro:IPR018490,Pfam:PF00027,ProSitePatterns:PS00888,ProSitePatterns:PS00889,ProSiteProfiles:PS50042,SUPERFAMILY:SSF51206;SPID=Q6BZG7;	0.0396039603960396
Contig312_8789_23750	Contig312	8789	23750	ID=OLUR_00002945;Name=OLUR_00002945;Alias=maker-Contig312-snap-gene-0.5;Note=Protein of unknown function;	0.0178571428571429
Contig33775_7798_22094	Contig33775	7798	22094	ID=OLUR_00009988;Name=OLUR_00009988;Alias=maker-Contig33775-snap-gene-0.2;Note=Similar to Tsc22d1: TSC22 domain family protein 1 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd14686,Coils:Coil,Gene3D:G3DSA:1.20.5.490,InterPro:IPR000580,MobiDBLite:mobidb-lite,Pfam:PF01166,ProDom:PD007152,ProSitePatterns:PS01289,SUPERFAMILY:SSF58026;Ontology_term=GO:0003700,GO:0006355;SPID=P62501;	0.0147058823529412
Contig48455_1592_22083	Contig48455	1592	22083	ID=OLUR_00008218;Name=OLUR_00008218;Alias=maker-Contig48455-snap-gene-0.1;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.130.10.130,InterPro:IPR013517,InterPro:IPR013519,InterPro:IPR028994,Pfam:PF01839,ProSiteProfiles:PS51470,SMART:SM00191,SUPERFAMILY:SSF69318;	0.0808823529411765
Contig37865_2813_30534	Contig37865	2813	30534	ID=OLUR_00000700;Name=OLUR_00000700;Alias=maker-Contig37865-snap-gene-0.7;Note=Similar to Zcchc2: Zinc finger CCHC domain-containing protein 2 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.1520.10,InterPro:IPR001683,InterPro:IPR036871,MobiDBLite:mobidb-lite,Pfam:PF00787,ProSiteProfiles:PS50195,SMART:SM00312,SUPERFAMILY:SSF64268;Ontology_term=GO:0035091;SPID=Q69ZB8;	0.341991341991342
Contig21645_2429_40897	Contig21645	2429	40897	ID=OLUR_00003089;Name=OLUR_00003089;Alias=snap_masked-Contig21645-processed-gene-0.0;Note=Protein of unknown function;Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.533.10,InterPro:IPR011029,SUPERFAMILY:SSF47986;	0.125
Contig55653_1_7035	Contig55653	1	7035	ID=OLUR_00023903;Name=OLUR_00023903;Alias=maker-Contig55653-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.305936073059361
