gene,sig
Contig57906.8068,0
Contig57906.8086,0
Contig57906.8097,0
Contig57906.8110,0
Contig57938.1156,0
Contig57938.3098,0
Contig57938.3669,0
Contig57938.3707,0
Contig57938.3728,0
Contig57938.3807,0
Contig57938.3814,0
Contig57938.3819,0
Contig57938.3860,0
Contig57938.3879,0
Contig57938.3894,0
Contig57991.2085,0
Contig57991.2100,0
Contig57991.2133,0
Contig57991.2145,0
Contig57991.2175,0
Contig57991.234,0
Contig580160.2419,0
Contig580160.3729,0
Contig580160.7130,0
Contig580160.7242,0
Contig580160.7245,0
Contig580160.7254,0
Contig580160.7269,0
Contig580160.7287,0
Contig58035.10885,0
Contig58035.10900,0
Contig58035.11378,0
Contig58035.11949,0
Contig58059.3382,0
Contig58059.3391,0
Contig58059.3396,0
Contig58059.5801,0
Contig58059.5804,0
Contig58059.7211,0
Contig58059.7224,0
Contig58140.2664,0
Contig58140.2666,0
Contig58140.2771,0
Contig58140.2785,0
Contig58140.2798,0
Contig58140.2814,0
Contig58140.2871,0
Contig58140.2879,0
Contig58140.2890,0
Contig58140.2895,0
Contig58140.2904,0
Contig58140.2914,0
Contig58140.2960,0
Contig58140.2984,0
Contig58140.3011,0
Contig58140.3028,0
Contig58140.3104,0
Contig58140.3173,0
Contig58140.3205,0
Contig58140.3244,0
Contig58140.3569,0
Contig58140.3580,0
Contig58140.3590,0
Contig58140.3689,0
Contig58140.3692,0
Contig58140.3721,0
Contig58140.3726,0
Contig58140.3739,0
Contig58140.3762,0
Contig58140.3808,0
Contig58140.3862,0
Contig58140.3874,0
Contig58140.3947,0
Contig58140.3971,0
Contig58140.3992,0
Contig58140.4001,0
Contig58140.4008,0
Contig58140.4013,0
Contig58140.4024,0
Contig58140.4029,0
Contig58140.4032,0
Contig58140.4049,0
Contig58140.4071,0
Contig58140.4086,0
Contig58140.4129,0
Contig58.14208,0
Contig58.14447,0
Contig58.14461,0
Contig58.14468,0
Contig58.14539,0
Contig58.14853,0
Contig58.14962,0
Contig58.14973,0
Contig58.14984,0
Contig58.14991,0
Contig58.15000,0
Contig58.15002,0
Contig58.15018,0
Contig58.15023,0
Contig58.15035,0
Contig58.15039,0
Contig58.22562,0
Contig58.22581,0
Contig58.22624,0
Contig58.22645,0
Contig58.22654,0
Contig58.22659,0
Contig58.22666,0
Contig58.22701,0
Contig58.22738,0
Contig58246.21126,0
Contig58246.21179,0
Contig58246.21206,0
Contig58.25450,0
Contig58.25497,0
Contig58.25508,0
Contig58.25510,0
Contig58.25532,0
Contig58.25543,0
Contig58.25553,0
Contig58.25567,0
Contig58.25590,0
Contig58.25597,0
Contig58.25620,0
Contig58.25642,0
Contig5827.10931,0
Contig5827.11193,0
Contig5827.11325,0
Contig58284.5597,0
Contig58284.5601,0
Contig58284.5654,0
Contig58.3656,0
Contig58490.2345,0
Contig58490.2589,0
Contig58490.2592,0
Contig58490.2762,0
Contig58490.2951,0
Contig58490.2965,0
Contig58490.2999,0
Contig58490.3023,0
Contig58490.3031,0
Contig58490.3275,0
Contig58535.3896,0
Contig58535.3929,0
Contig58535.3938,0
Contig58535.4025,0
Contig58535.4505,0
Contig58535.4522,0
Contig58535.4534,0
Contig58535.4539,0
Contig58535.4552,0
Contig58535.4561,0
Contig58535.4570,0
Contig58535.4598,0
Contig58587.5507,0
Contig58587.5516,0
Contig58587.6053,0
Contig58587.6214,0
Contig58587.7111,0
Contig58587.7123,0
Contig58587.7177,0
Contig58587.7188,0
Contig58587.7192,0
Contig58587.7203,0
Contig58587.7223,0
Contig58587.7272,0
Contig58587.7290,0
Contig58587.7305,0
Contig58587.7335,0
Contig58587.7374,0
Contig58587.7386,0
Contig58587.7392,0
Contig58591.10009,0
Contig58591.10031,0
Contig58591.10039,0
Contig58591.10041,0
Contig58591.10090,0
Contig58591.10115,0
Contig58591.11227,0
Contig58591.11232,0
Contig58591.11252,0
Contig58591.11257,0
Contig58591.11277,0
Contig58591.11285,0
Contig58591.11289,0
Contig58591.11350,0
Contig58591.11501,0
Contig58591.9997,0
Contig58610.11123,0
Contig58610.11243,0
Contig58610.11249,0
Contig58610.8666,0
Contig58656.2245,0
Contig58656.2254,0
Contig58656.2490,0
Contig58656.2499,0
Contig58656.2508,0
Contig58656.2763,0
Contig58656.2781,0
Contig58656.6997,0
Contig58656.7015,0
Contig58656.7386,0
Contig58656.7398,0
Contig58683.10623,0
Contig58683.10626,0
Contig58702.21935,0
Contig58702.21942,0
Contig58702.21946,0
Contig58702.21953,0
Contig58702.26503,0
Contig58702.26520,0
Contig58702.26550,0
Contig58702.26570,0
Contig58702.26577,0
Contig58702.26631,0
Contig58702.26652,0
Contig58702.26684,0
Contig58702.26689,0
Contig58702.3841,0
Contig58702.3844,0
Contig58702.3861,0
Contig58702.3921,0
Contig58702.3942,0
Contig58702.3971,0
Contig58771.13279,0
Contig58771.13363,0
Contig58771.13380,0
Contig58771.13392,0
Contig58771.13405,0
Contig58771.13811,0
Contig58771.13816,0
Contig58771.13837,0
Contig58771.13862,0
Contig58771.13910,0
Contig58771.13931,0
Contig58771.13940,0
Contig58771.13952,0
Contig58771.13972,0
Contig58771.14199,0
Contig58771.14206,0
Contig58771.14243,0
Contig58771.14251,0
Contig58771.14255,0
Contig58771.14264,0
Contig58771.14275,0
Contig58771.14285,0
Contig58771.14296,0
Contig58771.14315,0
Contig58771.14320,0
Contig58771.14338,0
Contig58771.14398,0
Contig58771.14448,0
Contig58771.14476,0
Contig58771.14526,0
Contig58771.14547,0
Contig58771.14553,0
Contig58771.14580,0
Contig58771.14614,0
Contig58771.14627,0
Contig58771.14653,0
Contig588.10333,0
Contig588.12246,0
Contig588.7186,0
Contig588.9671,0
Contig588.9679,0
Contig588.9681,0
Contig58929.10301,0
Contig58929.10412,0
Contig58929.10425,0
Contig58929.10617,0
Contig58929.9557,0
Contig58929.9581,0
Contig58929.9584,0
Contig58929.9712,0
Contig58929.9718,0
Contig58929.9728,0
Contig58929.9746,0
Contig58929.9770,0
Contig58929.9777,0
Contig58929.9832,0
Contig58939.13535,0
Contig58939.14257,0
Contig58939.14263,0
Contig590.10061,0
Contig590.10079,0
Contig590.10110,0
Contig590.10121,0
Contig590.10125,0
Contig590.10150,0
Contig590.10171,0
Contig590.10175,0
Contig590.10179,0
Contig590.10205,0
Contig590.10225,0
Contig590.10575,0
Contig590.10590,0
Contig590.10594,0
Contig590.10617,0
Contig590.10625,0
Contig590.10636,0
Contig590.10667,0
Contig590.10689,0
Contig590.11925,0
Contig590.11929,0
Contig590.11937,0
Contig590.11950,0
Contig590.11969,0
Contig590.11988,0
Contig590.11999,0
Contig590.12005,0
Contig590.12011,0
Contig590.18469,0
Contig590.22530,0
Contig590.22537,0
Contig590.22582,0
Contig590.22623,0
Contig590.22638,0
Contig590.22681,0
Contig590.22705,0
Contig590.22729,0
Contig590.22798,0
Contig590.22881,0
Contig590.22891,0
Contig590.22898,0
Contig590.22919,0
Contig590.22924,0
Contig590.22970,0
Contig590.23004,0
Contig590.23053,0
Contig590.23065,0
Contig590.23068,0
Contig590.23080,0
Contig590.23135,0
Contig590.23143,0
Contig590.23159,0
Contig590.23175,0
Contig590.23203,0
Contig590.23212,0
Contig590.23217,0
Contig590.23252,0
Contig590.23270,0
Contig590.23275,0
Contig590.23323,0
Contig59025.14459,0
Contig59027.1279,0
Contig59027.1322,0
Contig59027.1349,0
Contig59027.1366,0
Contig59027.1393,0
Contig59027.1441,0
Contig590.8027,0
Contig590.8033,0
Contig59.10520,0
Contig59.11119,0
Contig59.11443,0
Contig59133.3154,0
Contig59133.3164,0
Contig59133.3168,0
Contig59133.3183,0
Contig59133.3192,0
Contig59133.3199,0
Contig59133.3209,0
Contig59133.3231,0
Contig59133.3234,0
Contig59133.3248,0
Contig59133.3280,0
Contig59133.3287,0
Contig59133.3309,0
Contig59133.3317,0
Contig59133.7351,0
Contig59133.7358,0
Contig59133.7373,0
Contig59133.7377,0
Contig59133.7431,0
Contig59133.7435,0
Contig59133.7450,0
Contig59133.8358,0
Contig59133.8363,0
Contig59133.8365,0
Contig59133.8368,0
Contig59162.8852,0
Contig59170.3918,0
Contig59170.3953,0
Contig59170.3962,0
Contig59170.4008,0
Contig59170.4035,0
Contig59170.4052,0
Contig59170.4087,0
Contig59170.4107,0
Contig59170.4117,0
Contig59170.4142,0
Contig59170.4170,0
Contig59170.4205,0
Contig59.1759,0
Contig59.1768,0
Contig59.1779,0
Contig59179.12212,0
Contig59179.12214,0
Contig59179.12260,0
Contig59179.12268,0
Contig59179.12292,0
Contig59179.12296,0
Contig59179.12300,0
Contig59179.12315,0
Contig59179.12330,0
Contig59179.12342,0
Contig59179.12356,0
Contig59179.12885,0
Contig59179.13057,0
Contig59179.14530,0
Contig59179.14678,0
Contig59179.14682,0
Contig59179.14699,0
Contig59179.14737,0
Contig59179.15129,0
Contig59179.17032,0
Contig59179.21052,0
Contig59179.21220,0
Contig59179.21230,0
Contig59179.21245,0
Contig59179.21287,0
Contig59179.21308,0
Contig59179.21320,0
Contig59179.21945,0
Contig59179.22861,0
Contig59.1797,0
Contig59.1807,0
Contig59.1865,0
Contig59.1899,0
Contig59.1918,0
Contig5.91934,0
Contig5.91955,0
Contig59226.5063,0
Contig59286.12161,0
Contig59286.4354,0
Contig59286.4565,0
Contig59286.4576,0
Contig59.2873,0
Contig59.2918,0
Contig59.2928,0
Contig59.2936,0
Contig59.2941,0
Contig59.2952,0
Contig59.2960,0
Contig59.2980,0
Contig59.2999,0
Contig59.3001,0
Contig59.3020,0
Contig59.3026,0
Contig59.3048,0
Contig5930.6876,0
Contig5930.7468,0
Contig5930.7472,0
Contig5930.7479,0
Contig59316.1006,0
Contig59316.5984,0
Contig593.232,0
Contig593.250,0
Contig593.2617,0
Contig593.267,0
Contig593.270,0
Contig593.2932,0
Contig593.2936,0
Contig593.2958,0
Contig593.2974,0
Contig593.2978,0
Contig593.2987,0
Contig593.2990,0
Contig593.3153,0
Contig593.7538,0
Contig593.7612,0
Contig593.7668,0
Contig593.7735,0
Contig593.7789,0
Contig593.7796,0
Contig593.7798,0
Contig593.7800,0
Contig593.7807,0
Contig593.7818,0
Contig593.7829,0
Contig594.13993,0
Contig594.14209,0
Contig594.14215,0
Contig594.14224,0
Contig594.14266,0
Contig594.14270,0
Contig594.14381,0
Contig594.14438,0
Contig59.4530,0
Contig59.4536,0
Contig59.4539,0
Contig59.4545,0
Contig59.4582,0
Contig59.4584,0
Contig59.4598,0
Contig59.4602,0
Contig59.5244,0
Contig59526.12315,0
Contig59526.12349,0
Contig59526.12355,0
Contig59526.3194,0
Contig59526.3202,0
Contig59526.3725,0
Contig59526.4131,0
Contig59526.4142,0
Contig59526.4149,0
Contig59.5265,0
Contig59526.6647,0
Contig59526.6760,0
Contig59526.6797,0
Contig59526.6937,0
Contig59526.6944,0
Contig59526.6955,0
Contig59526.6957,0
Contig59526.6966,0
Contig59526.7323,0
Contig59526.7573,0
Contig59526.7617,0
Contig59.5279,0
Contig59.5446,0
Contig59.5530,0
Contig59.5535,0
Contig59.5544,0
Contig59596.10327,0
Contig59596.10359,0
Contig59596.11105,0
Contig59596.7343,0
Contig59596.7356,0
Contig59596.7958,0
Contig59596.7976,0
Contig59596.7980,0
Contig59673.3842,0
Contig59787.6298,0
Contig59787.6316,0
Contig59787.6326,0
Contig59787.6341,0
Contig59803.4418,0
Contig59803.4466,0
Contig59803.4604,0
Contig59803.9178,0
Contig59803.9181,0
Contig59803.9187,0
Contig59807.1750,0
Contig59822.7398,0
Contig59841.13863,0
Contig59841.13938,0
Contig59841.13940,0
Contig59841.13946,0
Contig59841.13952,0
Contig59841.4551,0
Contig59841.4567,0
Contig59841.4581,0
Contig59841.4635,0
Contig59841.4649,0
Contig59841.4653,0
Contig59841.4704,0
Contig59841.4710,0
Contig59841.4716,0
Contig59841.4746,0
Contig59841.4762,0
Contig59841.4820,0
Contig59841.4853,0
Contig59841.4883,0
Contig59841.4907,0
Contig59841.8517,0
Contig59841.8568,0
Contig59841.8575,0
Contig59841.8730,0
Contig59841.8736,0
Contig59841.8740,0
Contig59841.8749,0
Contig59841.8864,0
Contig59841.9633,0
Contig59841.9644,0
Contig59841.9667,0
Contig59841.9671,0
Contig59841.9679,0
Contig59841.9686,0
Contig59841.9804,0
Contig59841.9822,0
Contig59841.9923,0
Contig59872.2241,0
Contig59872.2291,0
Contig59872.2297,0
Contig59872.2348,0
Contig59872.2395,0
Contig59872.2400,0
Contig59872.2414,0
Contig59872.2421,0
Contig59872.2434,0
Contig59872.2511,0
Contig59872.2530,0
Contig59872.2553,0
Contig59872.2563,0
Contig59872.2623,0
Contig59872.2651,0
Contig59872.2660,0
Contig59872.2668,0
Contig59872.2682,0
Contig59872.2696,0
Contig59872.2698,0
Contig59872.2733,0
Contig59872.2770,0
Contig59872.2787,0
Contig59872.3928,0
Contig59872.3995,0
Contig59872.4003,0
Contig59872.4024,0
Contig59872.4039,0
Contig59872.4048,0
Contig59872.4087,0
Contig59872.4134,0
Contig59872.4165,0
Contig59872.4195,0
Contig59872.4251,0
Contig59872.4267,0
Contig59872.4277,0
Contig59872.4290,0
Contig59872.4322,0
Contig59872.4574,0
Contig59872.4680,0
Contig59872.4692,0
Contig59872.4705,0
Contig59872.4710,0
Contig59872.4731,0
Contig59872.4758,0
Contig59872.4767,0
Contig59872.4783,0
Contig59872.4785,0
Contig59872.4798,0
Contig59872.4824,0
Contig59872.5186,0
Contig59891.16524,0
Contig599.18993,0
Contig599.19180,0
Contig599.19191,0
Contig599.19199,0
Contig599.19206,0
Contig599.19239,0
Contig599.19247,0
Contig599.19268,0
Contig599.19281,0
Contig599.19724,0
Contig599.26875,0
Contig599.26880,0
Contig599.26907,0
Contig599.26922,0
Contig599.45123,0
Contig599.45141,0
Contig599.46217,0
Contig599.46244,0
Contig599.46255,0
Contig599.46299,0
Contig599.46302,0
Contig599.46318,0
Contig599.46329,0
Contig599.46336,0
Contig599.46340,0
Contig599.46355,0
Contig599.46358,0
Contig599.46383,0
Contig599.46390,0
Contig599.46394,0
Contig599.46409,0
Contig599.46437,0
Contig599.46458,0
Contig599.46633,0
Contig599.49069,0
Contig599.49183,0
Contig599.49193,0
Contig599.49214,0
Contig599.49232,0
Contig60027.15442,0
Contig60027.17370,0
Contig60027.17380,0
Contig60027.17397,0
Contig60027.17401,0
Contig60027.17416,0
Contig60027.17421,0
Contig60027.17427,0
Contig60027.17433,0
Contig60027.17522,0
Contig60050.13296,0
Contig60050.13303,0
Contig60050.13307,0
Contig60050.13314,0
Contig60108.10772,0
Contig60108.10801,0
Contig60108.10856,0
Contig60108.10877,0
Contig60108.11051,0
Contig60108.11053,0
Contig60108.2886,0
Contig60108.2943,0
Contig60108.2959,0
Contig60108.2975,0
Contig60108.2985,0
Contig60108.3014,0
Contig60108.3057,0
Contig60108.3140,0
Contig60108.3199,0
Contig60108.3211,0
Contig60108.3235,0
Contig60108.3279,0
Contig60108.4202,0
Contig60108.4235,0
Contig60108.4256,0
Contig60108.4264,0
Contig60108.4269,0
Contig60108.4306,0
Contig60108.4365,0
Contig60108.4370,0
Contig60108.4418,0
Contig60108.4422,0
Contig60108.4464,0
Contig60108.4505,0
Contig60108.4510,0
Contig60108.4525,0
Contig60108.4536,0
Contig60108.4560,0
Contig60108.4597,0
Contig60108.5272,0
Contig60108.5780,0
Contig60108.5804,0
Contig60108.5808,0
Contig60108.6396,0
Contig60108.6529,0
Contig60108.6533,0
Contig60108.6643,0
Contig60108.6667,0
Contig60108.6671,0
Contig60108.8564,0
Contig60168.5169,0
Contig60216.19395,0
Contig60216.19418,0
Contig60216.19430,0
Contig60216.19498,0
Contig60216.19511,0
Contig60216.19520,0
Contig60216.19526,0
Contig60216.19530,0
Contig60216.19535,0
Contig60216.19549,0
Contig60216.19565,0
Contig60216.19569,0
Contig60216.19576,0
Contig60216.19585,0
Contig60216.19652,0
Contig60216.19658,0
Contig60216.19661,0
Contig60216.19666,0
Contig60216.19691,0
Contig60216.19727,0
Contig60216.19745,0
Contig60216.19760,0
Contig60216.19788,0
Contig60216.19803,0
Contig60216.19877,0
Contig60216.19879,0
Contig60216.19898,0
Contig60216.19903,0
Contig60216.19913,0
Contig60216.19919,0
Contig60216.19954,0
Contig60216.20003,0
Contig60216.20034,0
Contig60216.20059,0
Contig60216.20075,0
Contig60216.20130,0
Contig60216.20149,0
Contig60216.20175,0
Contig60216.20211,0
Contig60216.20295,0
Contig60216.20346,0
Contig60216.20355,0
Contig60216.20374,0
Contig60216.20401,0
Contig60216.20414,0
Contig60216.20440,0
Contig60216.20444,0
Contig60216.20452,0
Contig60216.20470,0
Contig60216.20513,0
Contig60216.20530,0
Contig60216.20570,0
Contig60216.20578,0
Contig60216.20586,0
Contig60216.20600,0
Contig60216.20616,0
Contig60216.20620,0
Contig60216.20669,0
Contig60216.20686,0
Contig60216.20786,0
Contig60216.20795,0
Contig60216.20821,0
Contig60216.20832,0
Contig60381.8220,0
Contig60476.1185,0
Contig60476.4533,0
Contig60476.5389,0
Contig60476.5409,0
Contig60476.5789,0
Contig60476.5795,0
Contig60476.5823,0
Contig60476.5851,0
Contig60476.5878,0
Contig60476.6129,0
Contig60476.6215,0
Contig60476.6261,0
Contig60476.6264,0
Contig60476.6362,0
Contig60476.6366,0
Contig60490.10621,0
Contig60490.13777,0
Contig60490.13822,0
Contig60490.4112,0
Contig60490.4125,0
Contig60530.1028,0
Contig60530.1070,0
Contig60530.1076,0
Contig60530.1097,0
Contig60530.1136,0
Contig60530.1142,0
Contig60530.1180,0
Contig60530.1184,0
Contig60530.1188,0
Contig60530.1321,0
Contig60530.1387,0
Contig60530.1394,0
Contig60530.1414,0
Contig60530.1463,0
Contig60530.1545,0
Contig60530.1562,0
Contig60530.1579,0
Contig60530.1609,0
Contig60530.1654,0
Contig60530.1666,0
Contig60530.1673,0
Contig60530.1689,0
Contig60530.1727,0
Contig60530.1747,0
Contig60530.1898,0
Contig60530.1946,0
Contig60631.13089,0
Contig60649.18894,0
Contig60649.18903,0
Contig60649.18915,0
Contig60649.18923,0
Contig60649.18929,0
Contig60668.1585,0
Contig60668.1606,0
Contig60668.1631,0
Contig60668.1646,0
Contig60668.1838,0
Contig60668.1840,0
Contig60668.1845,0
Contig60668.1861,0
Contig60668.1869,0
Contig60668.1917,0
Contig60668.1951,0
Contig60668.2745,0
Contig60668.2754,0
Contig60668.3129,0
Contig60668.3157,0
Contig60668.3164,0
Contig60668.3177,0
Contig60668.3214,0
Contig60668.3229,0
Contig60668.3246,0
Contig60668.3272,0
Contig60668.3322,0
Contig60668.3355,0
Contig60668.3359,0
Contig60668.3375,0
Contig60668.3379,0
Contig60668.3506,0
Contig60668.3525,0
Contig60668.3567,0
Contig60668.5458,0
Contig60668.5589,0
Contig60668.5628,0
Contig60668.5644,0
Contig60668.5664,0
Contig60668.5705,0
Contig60668.5715,0
Contig60668.5723,0
Contig60668.5820,0
Contig60668.5965,0
Contig60668.6424,0
Contig60668.6564,0
Contig60668.6611,0
Contig60668.6631,0
Contig60668.6659,0
Contig60700.10078,0
Contig60700.10085,0
Contig60700.10223,0
Contig60700.10244,0
Contig60700.10251,0
Contig60700.10415,0
Contig60700.10422,0
Contig60700.10429,0
Contig60700.10472,0
Contig60700.10645,0
Contig60700.1121,0
Contig60700.11225,0
Contig60700.11244,0
Contig60700.11299,0
Contig60700.11306,0
Contig60700.11325,0
Contig60700.11342,0
Contig60700.11347,0
Contig60700.11359,0
Contig60700.11377,0
Contig60700.11391,0
Contig60700.1190,0
Contig60700.1267,0
Contig60700.1270,0
Contig60700.2768,0
Contig60700.6777,0
Contig60700.6789,0
Contig60700.6886,0
Contig60700.6899,0
Contig60700.6915,0
Contig60700.6921,0
Contig60700.6939,0
Contig60700.7380,0
Contig60700.7386,0
Contig60700.7412,0
Contig60700.7426,0
Contig60700.7434,0
Contig60700.7452,0
Contig60700.8308,0
Contig60700.8666,0
Contig60700.8673,0
Contig60700.9014,0
Contig60775.6590,0
Contig60775.6624,0
Contig60775.6643,0
Contig608.20732,0
Contig608.20744,0
Contig608.20761,0
Contig608.20776,0
Contig608.20801,0
Contig608.20821,0
Contig60857.5076,0
Contig60857.5081,0
Contig60857.7072,0
Contig60857.7872,0
Contig60857.7881,0
Contig60857.7893,0
Contig60857.8638,0
Contig60949.5136,0
Contig60949.5146,0
Contig60949.5153,0
Contig60949.5161,0
Contig60949.5193,0
Contig60949.5204,0
Contig60949.5242,0
Contig60949.5262,0
Contig60949.5286,0
Contig60949.5306,0
Contig60949.5308,0
Contig60949.5337,0
Contig60949.5470,0
Contig60949.5472,0
Contig60949.5479,0
Contig60949.5487,0
Contig60949.5506,0
Contig60949.5537,0
Contig610.13933,0
Contig610.14115,0
Contig610.14155,0
Contig610.14196,0
Contig610.14208,0
Contig610.14257,0
Contig610.14293,0
Contig610.15773,0
Contig610.15785,0
Contig610.15790,0
Contig61090.3571,0
Contig61223.13045,0
Contig61223.13051,0
Contig61223.13068,0
Contig61223.13079,0
Contig61223.13083,0
Contig61223.13115,0
Contig61223.13130,0
Contig61223.13145,0
Contig61223.13178,0
Contig61223.13183,0
Contig61223.13193,0
Contig61223.13221,0
Contig61437.3811,0
Contig61437.3835,0
Contig61549.2683,0
Contig61549.2707,0
Contig61549.3222,0
Contig61549.3340,0
Contig61549.3349,0
Contig61549.3424,0
Contig61549.3434,0
Contig61549.3444,0
Contig61549.3460,0
Contig61549.3487,0
Contig61549.3491,0
Contig61549.3519,0
Contig61549.3522,0
Contig61549.3824,0
Contig61549.4008,0
Contig61549.4028,0
Contig61549.5050,0
Contig61549.5055,0
Contig61549.5076,0
Contig61549.6361,0
Contig61549.6414,0
Contig61621.2944,0
Contig61621.4879,0
Contig61621.4887,0
Contig61621.4911,0
Contig61621.4922,0
Contig61621.4948,0
Contig61621.4989,0
Contig61621.5005,0
Contig61621.5013,0
Contig61621.5042,0
Contig61621.5069,0
Contig61621.5079,0
Contig61621.5107,0
Contig61862.17933,0
Contig61862.17938,0
Contig61862.17968,0
Contig61862.17989,0
Contig61862.18004,0
Contig61862.18036,0
Contig61862.18046,0
Contig61862.18073,0
Contig61862.18092,0
Contig61862.18123,0
Contig61862.18136,0
Contig61862.18139,0
Contig61862.18215,0
Contig61862.18246,0
Contig61862.18250,0
Contig61862.18268,0
Contig61862.18275,0
Contig61862.18278,0
Contig61862.18311,0
Contig61862.18313,0
Contig61862.18322,0
Contig61862.18709,0
Contig61862.18797,0
Contig61862.18880,0
Contig61862.18916,0
Contig61862.18929,0
Contig61862.18937,0
Contig61862.18965,0
Contig61862.19068,0
Contig61862.19098,0
Contig61862.19117,0
Contig61862.19142,0
Contig61862.19177,0
Contig61862.19189,0
Contig61862.19223,0
Contig61862.19234,0
Contig61862.19242,0
Contig61862.19262,0
Contig61862.19267,0
Contig61862.19279,0
Contig61862.19297,0
Contig61862.19325,0
Contig61862.19363,0
Contig61862.19387,0
Contig61862.19428,0
Contig61862.19436,0
Contig61862.19454,0
Contig61862.19467,0
Contig61862.19485,0
Contig61862.19489,0
Contig61862.19506,0
Contig61862.19520,0
Contig61862.20175,0
Contig61862.20178,0
Contig61862.20181,0
Contig61862.20212,0
Contig61862.20354,0
Contig61862.20368,0
Contig61862.20374,0
Contig61862.20389,0
Contig61862.20405,0
Contig61862.20428,0
Contig61862.20475,0
Contig61862.20479,0
Contig61862.20487,0
Contig61862.20520,0
Contig61862.20531,0
Contig61862.20543,0
Contig61862.20926,0
Contig61862.20932,0
Contig61862.20938,0
Contig61862.20964,0
Contig61862.20983,0
Contig61862.20992,0
Contig61862.21000,0
Contig61862.21006,0
Contig61862.21012,0
Contig61862.21045,0
Contig61862.21316,0
Contig61862.21321,0
Contig61862.21331,0
Contig61862.22790,0
Contig61862.22792,0
Contig61862.23532,0
Contig61862.23641,0
Contig61862.23699,0
Contig61918.119,0
Contig61918.129,0
Contig61918.144,0
Contig61918.149,0
Contig61918.154,0
Contig61918.158,0
Contig61918.161,0
Contig61918.205,0
Contig61918.256,0
Contig61918.260,0
Contig61918.299,0
Contig61918.310,0
Contig61918.318,0
Contig61918.3547,0
Contig61918.378,0
Contig61918.3908,0
Contig61918.3917,0
Contig61918.3927,0
Contig61918.4001,0
Contig61918.4004,0
Contig61918.4018,0
Contig61918.4046,0
Contig61918.4048,0
Contig61918.4124,0
Contig61918.4143,0
Contig61918.4148,0
Contig61918.78,0
Contig61918.89,0
Contig61957.2509,0
Contig61957.2519,0
Contig61957.2634,0
Contig61957.2663,0
Contig61957.3609,0
Contig61957.4016,0
Contig61957.4024,0
Contig61957.4281,0
Contig61957.4374,0
Contig61957.4564,0
Contig61957.4577,0
Contig61957.4593,0
Contig61957.4600,0
Contig61957.4607,0
Contig61957.4931,0
Contig61957.4933,0
Contig61957.5088,0
Contig61957.5141,0
Contig61957.5162,0
Contig61957.5168,0
Contig61957.5172,0
Contig61957.5174,0
Contig61957.5197,0
Contig61957.5200,0
Contig61957.5312,0
Contig61957.6046,0
Contig61957.7404,0
Contig61957.7445,0
Contig61957.7518,0
Contig61957.7520,0
Contig61957.7706,0
Contig61966.11445,0
Contig61966.11484,0
Contig61966.11588,0
Contig61966.11626,0
Contig61966.11629,0
Contig61966.11664,0
Contig61966.11704,0
Contig61966.11731,0
Contig61966.11734,0
Contig61966.11738,0
Contig61966.11741,0
Contig61966.11748,0
Contig61966.11750,0
Contig61966.11755,0
Contig61966.11779,0
Contig61966.11820,0
Contig61966.11854,0
Contig61966.11857,0
Contig61966.11930,0
Contig62069.6951,0
Contig62069.6963,0
Contig62069.6982,0
Contig62069.6987,0
Contig62069.6999,0
Contig62069.7033,0
Contig62069.7038,0
Contig62069.9621,0
Contig62069.9626,0
Contig620.7646,0
Contig620.7802,0
Contig620.7976,0
Contig620.8582,0
Contig620.8606,0
Contig62108.15390,0
Contig62108.19791,0
Contig62108.19797,0
Contig62108.19824,0
Contig62108.23452,0
Contig62108.23455,0
Contig62108.23458,0
Contig62108.23507,0
Contig62284.6882,0
Contig62284.7043,0
Contig62332.10066,0
Contig62332.6870,0
Contig62332.7043,0
Contig62332.7061,0
Contig62332.8844,0
Contig62332.8872,0
Contig62332.9990,0
Contig62345.4077,0
Contig62345.4085,0
Contig62345.4089,0
Contig62345.4244,0
Contig62356.15485,0
Contig62356.15495,0
Contig62356.15498,0
Contig62356.5126,0
Contig62356.5144,0
Contig62356.5368,0
Contig62356.5388,0
Contig62356.5504,0
Contig62356.5520,0
Contig62356.5524,0
Contig62356.5535,0
Contig62356.5587,0
Contig62356.5735,0
Contig62356.5777,0
Contig62356.5784,0
Contig62356.5787,0
Contig62369.6210,0
Contig62369.6233,0
Contig62369.6317,0
Contig62369.6433,0
Contig62369.6453,0
Contig62369.6520,0
Contig62369.6552,0
Contig62369.6945,0
Contig62369.7818,0
Contig62369.7868,0
Contig62369.7871,0
Contig62369.9295,0
Contig6242.7748,0
Contig6242.7781,0
Contig6242.7786,0
Contig6242.7814,0
Contig6242.7855,0
Contig6242.7863,0
Contig6242.7900,0
Contig6242.7917,0
Contig6242.7941,0
Contig6242.7953,0
Contig6242.7984,0
Contig6242.7995,0
Contig6242.8010,0
Contig6242.8038,0
Contig6242.8082,0
Contig6242.8098,0
Contig6242.8100,0
Contig62445.2862,0
Contig62445.2873,0
Contig62472.3118,0
Contig62472.3123,0
Contig62472.6559,0
Contig62472.6658,0
Contig62472.6671,0
Contig62472.6691,0
Contig62472.6695,0
Contig625.14880,0
Contig625.14932,0
Contig625.14984,0
Contig625.15002,0
Contig625.15011,0
Contig625.15015,0
Contig625.15048,0
Contig625.15066,0
Contig625.15097,0
Contig625.15301,0
Contig625.18047,0
Contig625.18084,0
Contig625.18155,0
Contig625.18165,0
Contig625.18170,0
Contig625.18180,0
