"Quant_Varia"	"contig_gene"	"start_gene"	"end_gene"	"Pst_Values"
"Contig529615_1_11131"	"Contig529615"	"1"	"11131"	0.544530265250582
"Contig53049_3859_10399"	"Contig53049"	"3859"	"10399"	0.000282474456143048
"Contig53315_1_4668"	"Contig53315"	"1"	"4668"	0.181789556829599
"Contig53345_1_2537"	"Contig53345"	"1"	"2537"	0.406391912021433
"Contig53393_1_5972"	"Contig53393"	"1"	"5972"	0.849592189688905
"Contig53432_9449_13265"	"Contig53432"	"9449"	"13265"	0.0815664906910792
"Contig53440_125_5475"	"Contig53440"	"125"	"5475"	0.00149776147088535
"Contig53621_1_5268"	"Contig53621"	"1"	"5268"	0.130386310595187
"Contig5363_1_10854"	"Contig5363"	"1"	"10854"	0.0293705931636683
"Contig53648_12429_18575"	"Contig53648"	"12429"	"18575"	0.747143556891081
"Contig53682_16793_32142"	"Contig53682"	"16793"	"32142"	0.0298962420025056
"Contig53713_1_3322"	"Contig53713"	"1"	"3322"	0.16214349053323
"Contig538_60_37750"	"Contig538"	"60"	"37750"	0.367911067411524
"Contig53823_5034_13322"	"Contig53823"	"5034"	"13322"	0.305181307333832
"Contig53865_1795_6166"	"Contig53865"	"1795"	"6166"	0.42070947696842
"Contig53887_1_31239"	"Contig53887"	"1"	"31239"	0.0440660175051179
"Contig53887_2584_30929"	"Contig53887"	"2584"	"30929"	0.0440660175051179
"Contig53968_1763_5831"	"Contig53968"	"1763"	"5831"	0.256010496033353
"Contig53972_11224_17375"	"Contig53972"	"11224"	"17375"	0.437874634858241
"Contig53993_1_14403"	"Contig53993"	"1"	"14403"	0.170077209399069
"Contig54063_1_7790"	"Contig54063"	"1"	"7790"	0.234810153731507
"Contig54186_1675_15081"	"Contig54186"	"1675"	"15081"	0.16169378289456
"Contig54247_1035_4423"	"Contig54247"	"1035"	"4423"	0.520527057070721
"Contig54253_736_16382"	"Contig54253"	"736"	"16382"	0.61325191786869
"Contig54268_1_2076"	"Contig54268"	"1"	"2076"	0.510114349359871
"Contig54374_5580_22457"	"Contig54374"	"5580"	"22457"	0.116051326294615
"Contig54374_7329_25200"	"Contig54374"	"7329"	"25200"	0.116051326294615
"Contig54470_1403_11276"	"Contig54470"	"1403"	"11276"	0.45121602805825
"Contig54529_1671_22897"	"Contig54529"	"1671"	"22897"	0.555417553863575
"Contig54534_1_9576"	"Contig54534"	"1"	"9576"	0.349883917000553
"Contig54584_4044_15619"	"Contig54584"	"4044"	"15619"	0.401079412045405
"Contig54642_3649_11470"	"Contig54642"	"3649"	"11470"	0.00509533487504155
"Contig54745_1_10298"	"Contig54745"	"1"	"10298"	0.155273624020612
"Contig54839_1_13185"	"Contig54839"	"1"	"13185"	0.313852464299617
"Contig54917_1_5035"	"Contig54917"	"1"	"5035"	0.159199905396189
"Contig5498_939_5844"	"Contig5498"	"939"	"5844"	0.441596029855212
"Contig55012_1_27805"	"Contig55012"	"1"	"27805"	0.0168274919538273
"Contig55191_18687_30825"	"Contig55191"	"18687"	"30825"	0.020210606639613
"Contig55222_208_10289"	"Contig55222"	"208"	"10289"	0.379260331586573
"Contig55244_1_4658"	"Contig55244"	"1"	"4658"	0.0562036549180727
"Contig55244_2343_7145"	"Contig55244"	"2343"	"7145"	0.0581200010343306
"Contig55362_1_5134"	"Contig55362"	"1"	"5134"	0.651641904605318
"Contig55609_1_3017"	"Contig55609"	"1"	"3017"	0.386901977392241
"Contig55845_1_13965"	"Contig55845"	"1"	"13965"	0.140247703248575
"Contig55911_1_5882"	"Contig55911"	"1"	"5882"	0.172393010871222
"Contig56331_1_11588"	"Contig56331"	"1"	"11588"	0.202075685058913
"Contig56432_1_8278"	"Contig56432"	"1"	"8278"	0.539537139051922
"Contig56451_1_32781"	"Contig56451"	"1"	"32781"	0.449733852952171
"Contig56453_1643_12473"	"Contig56453"	"1643"	"12473"	0.680291411028281
"Contig565_18183_29628"	"Contig565"	"18183"	"29628"	0.685548804478102
"Contig56581_3203_19311"	"Contig56581"	"3203"	"19311"	0.555423067404787
"Contig56634_1_7849"	"Contig56634"	"1"	"7849"	0.0326717348141227
"Contig5666_1_4431"	"Contig5666"	"1"	"4431"	0.158356260743256
"Contig56702_1_19771"	"Contig56702"	"1"	"19771"	0.0220018588414344
"Contig56805_1_19867"	"Contig56805"	"1"	"19867"	0.400669986048204
"Contig57033_1_6668"	"Contig57033"	"1"	"6668"	0.416335089861237
"Contig57083_762_15847"	"Contig57083"	"762"	"15847"	0.43577875249006
"Contig57201_1_15149"	"Contig57201"	"1"	"15149"	0.00452759405136789
"Contig57201_2613_7430"	"Contig57201"	"2613"	"7430"	0.00452759405136789
"Contig57281_411_9921"	"Contig57281"	"411"	"9921"	0.157089731987511
"Contig57333_1389_18631"	"Contig57333"	"1389"	"18631"	0.491427685555145
"Contig57360_742_6484"	"Contig57360"	"742"	"6484"	0.253741193855261
"Contig57394_1_4487"	"Contig57394"	"1"	"4487"	0.137292119206194
"Contig57553_59_16357"	"Contig57553"	"59"	"16357"	0.137564767278101
"Contig58_1_24798"	"Contig58"	"1"	"24798"	0.625402423156032
"Contig58_17593_35279"	"Contig58"	"17593"	"35279"	0.163170403736634
"Contig58026_1_8558"	"Contig58026"	"1"	"8558"	0.776950150140078
"Contig58063_1_3624"	"Contig58063"	"1"	"3624"	0.363696234618976
"Contig58063_6480_9853"	"Contig58063"	"6480"	"9853"	0.445995769986776
"Contig58119_3488_16820"	"Contig58119"	"3488"	"16820"	0.0842208273650539
"Contig58123_1_3569"	"Contig58123"	"1"	"3569"	0.316685687251854
"Contig5820_1_10537"	"Contig5820"	"1"	"10537"	0.00129768325882914
"Contig58335_1_13370"	"Contig58335"	"1"	"13370"	0.441709407795515
"Contig58452_1_7987"	"Contig58452"	"1"	"7987"	0.000202777760845176
"Contig58699_800_13096"	"Contig58699"	"800"	"13096"	0.0508919298084791
"Contig5874_1_9906"	"Contig5874"	"1"	"9906"	0.618446085174133
"Contig58764_1_6244"	"Contig58764"	"1"	"6244"	0.0277170956853873
"Contig58807_1_7121"	"Contig58807"	"1"	"7121"	0.92621988742311
"Contig58944_15296_20075"	"Contig58944"	"15296"	"20075"	0.241621004622292
"Contig590_5009_27801"	"Contig590"	"5009"	"27801"	0.000795348119391407
"Contig59286_1683_12746"	"Contig59286"	"1683"	"12746"	0.0228935649445143
"Contig59371_715_6830"	"Contig59371"	"715"	"6830"	0.0225900755728711
"Contig599_10058_51319"	"Contig599"	"10058"	"51319"	0.00344760083169927
"Contig59947_1_3835"	"Contig59947"	"1"	"3835"	0.0561776121220826
"Contig60027_10765_20903"	"Contig60027"	"10765"	"20903"	0.301017901692072
"Contig60093_1_19742"	"Contig60093"	"1"	"19742"	0.364028963559581
"Contig60216_7807_21491"	"Contig60216"	"7807"	"21491"	0.0574306183024528
"Contig60274_1046_11550"	"Contig60274"	"1046"	"11550"	0.814244695287997
"Contig60405_1_4761"	"Contig60405"	"1"	"4761"	0.260973324897213
"Contig60548_6334_19864"	"Contig60548"	"6334"	"19864"	0.656376955995278
"Contig60624_1_7845"	"Contig60624"	"1"	"7845"	0.0113348514399636
"Contig60700_1_13368"	"Contig60700"	"1"	"13368"	0.071095092130906
"Contig6071_1379_11762"	"Contig6071"	"1379"	"11762"	0.0362924830162411
"Contig60796_1_7474"	"Contig60796"	"1"	"7474"	0.728880605556517
"Contig60846_1_5669"	"Contig60846"	"1"	"5669"	0.738845219195299
"Contig60902_1_12848"	"Contig60902"	"1"	"12848"	0.546985977283655
"Contig60992_1_16046"	"Contig60992"	"1"	"16046"	0.451979852624154
"Contig61109_6035_14665"	"Contig61109"	"6035"	"14665"	0.000274238864788234
"Contig61223_13038_16140"	"Contig61223"	"13038"	"16140"	0.151996561430096
"Contig61223_3095_16056"	"Contig61223"	"3095"	"16056"	0.151996561430096
"Contig61223_4590_16140"	"Contig61223"	"4590"	"16140"	0.151996561430096
"Contig6140_1_4331"	"Contig6140"	"1"	"4331"	0.357523806801109
"Contig61415_1717_10537"	"Contig61415"	"1717"	"10537"	0.297208305555636
"Contig61644_566_6572"	"Contig61644"	"566"	"6572"	0.0831798314760511
"Contig61862_12144_25186"	"Contig61862"	"12144"	"25186"	0.759972371024036
"Contig61889_1_9407"	"Contig61889"	"1"	"9407"	0.659679001077055
"Contig61894_6694_25163"	"Contig61894"	"6694"	"25163"	0.109373894273435
"Contig61950_1_6933"	"Contig61950"	"1"	"6933"	0.090514173239805
"Contig61957_1_17852"	"Contig61957"	"1"	"17852"	0.00128563059370201
"Contig6200_1_6763"	"Contig6200"	"1"	"6763"	0.124785269582317
"Contig62203_3415_17428"	"Contig62203"	"3415"	"17428"	0.134044553759919
"Contig62234_1_2188"	"Contig62234"	"1"	"2188"	0.331127093569481
"Contig62898_1_6160"	"Contig62898"	"1"	"6160"	0.840010697301621
"Contig63171_1_7720"	"Contig63171"	"1"	"7720"	0.64343299415093
"Contig63502_1010_11345"	"Contig63502"	"1010"	"11345"	0.00799005564412367
"Contig63631_1_14282"	"Contig63631"	"1"	"14282"	0.00232547864450669
"Contig63668_1785_15360"	"Contig63668"	"1785"	"15360"	0.0121171868325884
"Contig63672_668_20436"	"Contig63672"	"668"	"20436"	0.0681802867027897
"Contig63924_1_7325"	"Contig63924"	"1"	"7325"	0.651292727545903
"Contig639564_1_1626"	"Contig639564"	"1"	"1626"	0.0584832832295647
"Contig6421_1_9057"	"Contig6421"	"1"	"9057"	0.182745114461399
"Contig6439_1_15602"	"Contig6439"	"1"	"15602"	0.583209828266211
"Contig6440_1_7777"	"Contig6440"	"1"	"7777"	0.208023666061225
"Contig64571_1_11286"	"Contig64571"	"1"	"11286"	0.580222184933519
"Contig64575_1_7123"	"Contig64575"	"1"	"7123"	0.151006526442959
"Contig64718_1_21672"	"Contig64718"	"1"	"21672"	0.128224114061651
"Contig64934_1081_5753"	"Contig64934"	"1081"	"5753"	0.68138097622774
"Contig650_7752_24388"	"Contig650"	"7752"	"24388"	0.509933944717621
"Contig65075_1_8612"	"Contig65075"	"1"	"8612"	0.00361742173467553
"Contig65079_1_18679"	"Contig65079"	"1"	"18679"	0.382494012468604
"Contig65090_1_6830"	"Contig65090"	"1"	"6830"	0.0487822524775992
"Contig65143_1_3161"	"Contig65143"	"1"	"3161"	0.312713323257129
"Contig6526_1_6566"	"Contig6526"	"1"	"6566"	0.28798387175126
"Contig654_1_27713"	"Contig654"	"1"	"27713"	0.0263079333125221
"Contig655_1_41433"	"Contig655"	"1"	"41433"	0.326420899836009
"Contig655_526_26104"	"Contig655"	"526"	"26104"	0.326420899836009
"Contig6557_7290_13085"	"Contig6557"	"7290"	"13085"	0.0757466347246666
"Contig6557_9745_13085"	"Contig6557"	"9745"	"13085"	0.0838527175664798
"Contig65660_1_6243"	"Contig65660"	"1"	"6243"	0.0729277539342272
"Contig66008_1_8047"	"Contig66008"	"1"	"8047"	0.377128068955848
"Contig66118_392_8008"	"Contig66118"	"392"	"8008"	0.398714060625706
"Contig66144_1_3625"	"Contig66144"	"1"	"3625"	0.276115846598366
"Contig66145_1_29406"	"Contig66145"	"1"	"29406"	0.0206207203463905
"Contig66145_17324_29584"	"Contig66145"	"17324"	"29584"	0.0206207203463905
"Contig66193_12953_27577"	"Contig66193"	"12953"	"27577"	0.100941905419454
"Contig66327_1_7730"	"Contig66327"	"1"	"7730"	0.0534898824713309
"Contig664_1_8127"	"Contig664"	"1"	"8127"	0.453924236314321
"Contig6643_1_5447"	"Contig6643"	"1"	"5447"	5.08085740387319e-05
"Contig6643_1068_5447"	"Contig6643"	"1068"	"5447"	5.08085740387319e-05
"Contig66647_1_4519"	"Contig66647"	"1"	"4519"	0.0401426126454388
"Contig66689_1_12199"	"Contig66689"	"1"	"12199"	0.722764113207167
"Contig66733_1_20594"	"Contig66733"	"1"	"20594"	0.181279673989634
"Contig6699_1_10420"	"Contig6699"	"1"	"10420"	0.338103841432227
"Contig6703_463_5740"	"Contig6703"	"463"	"5740"	0.0220340636257061
"Contig674_19759_32597"	"Contig674"	"19759"	"32597"	0.152854427500338
"Contig67595_1_8851"	"Contig67595"	"1"	"8851"	0.0308511485697603
"Contig67758_3541_8755"	"Contig67758"	"3541"	"8755"	0.606637079331976
"Contig68197_1_8446"	"Contig68197"	"1"	"8446"	0.691857690918137
"Contig68236_1_12390"	"Contig68236"	"1"	"12390"	0.142649633611419
"Contig68236_627_14163"	"Contig68236"	"627"	"14163"	0.142649633611419
"Contig6832_1_4024"	"Contig6832"	"1"	"4024"	0.394259949873401
"Contig6832_304_5031"	"Contig6832"	"304"	"5031"	0.000199980436129555
"Contig6837_1_10945"	"Contig6837"	"1"	"10945"	0.00771223309705195
"Contig684_1_22394"	"Contig684"	"1"	"22394"	0.258950490126373
"Contig68557_1_3488"	"Contig68557"	"1"	"3488"	0.00120481589927
"Contig68777_1_10641"	"Contig68777"	"1"	"10641"	0.000589984365538324
"Contig69005_1463_16361"	"Contig69005"	"1463"	"16361"	0.0284174203986092
"Contig69385_3131_10195"	"Contig69385"	"3131"	"10195"	0.0931777497086216
"Contig69399_1_8366"	"Contig69399"	"1"	"8366"	0.533090327307965
"Contig69405_42_6106"	"Contig69405"	"42"	"6106"	0.118505790191953
"Contig695_1_20057"	"Contig695"	"1"	"20057"	0.74848111004493
"Contig69521_149_9269"	"Contig69521"	"149"	"9269"	0.558101407658709
"Contig69620_1_21525"	"Contig69620"	"1"	"21525"	0.0481238081702215
"Contig69655_1_8442"	"Contig69655"	"1"	"8442"	0.790183500311602
"Contig705_11595_41837"	"Contig705"	"11595"	"41837"	0.0709826926007676
"Contig70546_3139_7742"	"Contig70546"	"3139"	"7742"	0.137542683185019
"Contig70587_1_10087"	"Contig70587"	"1"	"10087"	0.681659572532162
"Contig70616_1_6141"	"Contig70616"	"1"	"6141"	0.127113305664062
"Contig70696_1_16176"	"Contig70696"	"1"	"16176"	0.254027693820382
"Contig70706_372_15284"	"Contig70706"	"372"	"15284"	0.537769866140564
"Contig71106_1_7747"	"Contig71106"	"1"	"7747"	0.0391626980965087
"Contig71224_3_14891"	"Contig71224"	"3"	"14891"	0.19521148058667
"Contig71265_1_13851"	"Contig71265"	"1"	"13851"	0.0180250909270185
"Contig71265_6021_13962"	"Contig71265"	"6021"	"13962"	0.00509613469250185
"Contig71414_1_15369"	"Contig71414"	"1"	"15369"	0.637838882424477
"Contig71423_16772_37954"	"Contig71423"	"16772"	"37954"	0.0968889323960155
"Contig71473_1_15421"	"Contig71473"	"1"	"15421"	0.058072861136409
"Contig71746_5022_8430"	"Contig71746"	"5022"	"8430"	0.00354892416859202
"Contig71779_1_10079"	"Contig71779"	"1"	"10079"	0.0175948932675131
"Contig71959_1710_11046"	"Contig71959"	"1710"	"11046"	0.261475707455778
"Contig72_1413_15740"	"Contig72"	"1413"	"15740"	0.313758741400252
"Contig72089_1_15587"	"Contig72089"	"1"	"15587"	0.137667028191857
"Contig722_3309_20775"	"Contig722"	"3309"	"20775"	0.681679308125902
"Contig72206_2070_9449"	"Contig72206"	"2070"	"9449"	0.0122963844826376
"Contig72247_1_12213"	"Contig72247"	"1"	"12213"	0.603065679143128
"Contig72720_1_5908"	"Contig72720"	"1"	"5908"	0.417521973491171
"Contig72776_1_5016"	"Contig72776"	"1"	"5016"	0.0389024024268206
"Contig72899_1_6252"	"Contig72899"	"1"	"6252"	0.419719363831452
"Contig730_6924_23994"	"Contig730"	"6924"	"23994"	0.0612262233207576
"Contig74113_1_5718"	"Contig74113"	"1"	"5718"	0.590734038584898
"Contig74413_1_7821"	"Contig74413"	"1"	"7821"	0.196969037477939
"Contig75_5031_18947"	"Contig75"	"5031"	"18947"	0.756423211167915
"Contig75189_1_12691"	"Contig75189"	"1"	"12691"	0.202036416328928
"Contig7559_1_3520"	"Contig7559"	"1"	"3520"	0.188216338826386
"Contig756_14463_30823"	"Contig756"	"14463"	"30823"	0.560378674925378
"Contig75642_10741_13996"	"Contig75642"	"10741"	"13996"	0.352968706927095
"Contig75717_377_15133"	"Contig75717"	"377"	"15133"	0.567092053855192
"Contig75783_317_6177"	"Contig75783"	"317"	"6177"	0.48311959972775
"Contig75795_3964_10499"	"Contig75795"	"3964"	"10499"	0.708627890160501
"Contig75982_1870_11239"	"Contig75982"	"1870"	"11239"	0.00389926307646779
"Contig76256_1_5883"	"Contig76256"	"1"	"5883"	0.0322964529455596
"Contig76460_1_6920"	"Contig76460"	"1"	"6920"	0.0718312432688841
"Contig768_2604_35940"	"Contig768"	"2604"	"35940"	0.00551872213285435
"Contig76965_1_3767"	"Contig76965"	"1"	"3767"	0.724562207655009
"Contig770_827_17907"	"Contig770"	"827"	"17907"	0.534825842718244
"Contig77090_578_5689"	"Contig77090"	"578"	"5689"	0.0601429350034139
"Contig77227_4316_8688"	"Contig77227"	"4316"	"8688"	0.054795271241554
"Contig77494_1_4700"	"Contig77494"	"1"	"4700"	0.243847729412026
"Contig77494_1409_13510"	"Contig77494"	"1409"	"13510"	0.392928249976652
"Contig77783_1_8553"	"Contig77783"	"1"	"8553"	0.445040453268733
"Contig77977_1_17262"	"Contig77977"	"1"	"17262"	0.470347173578152
"Contig780_1029_13119"	"Contig780"	"1029"	"13119"	0.0126114550113081
"Contig780_9444_19427"	"Contig780"	"9444"	"19427"	0.0126114550113081
"Contig78284_1_5618"	"Contig78284"	"1"	"5618"	0.516742990889044
"Contig78368_1_9989"	"Contig78368"	"1"	"9989"	0.232387419319917
"Contig78412_1240_8936"	"Contig78412"	"1240"	"8936"	0.173405792514624
"Contig78612_1_16869"	"Contig78612"	"1"	"16869"	0.420948487320682
"Contig78636_4823_16659"	"Contig78636"	"4823"	"16659"	0.000285245839763391
"Contig78746_1_3921"	"Contig78746"	"1"	"3921"	0.234397991293592
"Contig7893_1_8387"	"Contig7893"	"1"	"8387"	0.118255599919451
"Contig7905_1_2269"	"Contig7905"	"1"	"2269"	6.48878330877838e-06
"Contig79203_1_9392"	"Contig79203"	"1"	"9392"	0.868462839175868
"Contig79373_1_5703"	"Contig79373"	"1"	"5703"	0.0454080627064422
"Contig798_1842_8073"	"Contig798"	"1842"	"8073"	0.183394216877446
"Contig798_5448_12440"	"Contig798"	"5448"	"12440"	0.183394216877446
"Contig7986_2311_17716"	"Contig7986"	"2311"	"17716"	0.0759958083820659
"Contig79864_429_5187"	"Contig79864"	"429"	"5187"	0.286984485175575
"Contig80016_762_16554"	"Contig80016"	"762"	"16554"	0.390345095648117
"Contig8012_2709_13813"	"Contig8012"	"2709"	"13813"	0.0542646162781674
"Contig80283_12_6981"	"Contig80283"	"12"	"6981"	0.181913120437523
"Contig806_3210_11443"	"Contig806"	"3210"	"11443"	0.0936674753335663
"Contig806_7391_24391"	"Contig806"	"7391"	"24391"	0.107936996751862
"Contig812_7962_18609"	"Contig812"	"7962"	"18609"	0.364876454042831
"Contig81449_1_8714"	"Contig81449"	"1"	"8714"	0.0444609938081927
"Contig81594_1_10301"	"Contig81594"	"1"	"10301"	0.0388160147853436
"Contig81635_1755_9553"	"Contig81635"	"1755"	"9553"	0.262044895324658
"Contig81774_1_3203"	"Contig81774"	"1"	"3203"	0.452830979884474
"Contig81791_1_30797"	"Contig81791"	"1"	"30797"	0.51536762825277
"Contig82015_1_7614"	"Contig82015"	"1"	"7614"	0.68427208998166
"Contig822_6487_34335"	"Contig822"	"6487"	"34335"	0.293240782070211
"Contig82407_1_9983"	"Contig82407"	"1"	"9983"	0.280592375942629
"Contig82497_1_6893"	"Contig82497"	"1"	"6893"	0.205299509184658
"Contig82531_1_3491"	"Contig82531"	"1"	"3491"	0.14256443816188
"Contig82535_1_12158"	"Contig82535"	"1"	"12158"	0.172406639382884
"Contig82698_930_9747"	"Contig82698"	"930"	"9747"	0.2040180198085
"Contig828_1_29740"	"Contig828"	"1"	"29740"	0.0154789382503324
"Contig82836_5915_17133"	"Contig82836"	"5915"	"17133"	0.0295361450633944
"Contig83_13999_19267"	"Contig83"	"13999"	"19267"	0.275232053642565
"Contig83222_1_4704"	"Contig83222"	"1"	"4704"	0.085217915054794
"Contig83271_1_3009"	"Contig83271"	"1"	"3009"	0.00157476972123063
"Contig8350_1_10152"	"Contig8350"	"1"	"10152"	0.433877646172072
"Contig836_5161_20468"	"Contig836"	"5161"	"20468"	0.156695589855056
"Contig83744_1_6455"	"Contig83744"	"1"	"6455"	0.124189318544681
"Contig83980_1_3722"	"Contig83980"	"1"	"3722"	0.120254962612027
"Contig84005_403_7722"	"Contig84005"	"403"	"7722"	0.564143928385202
"Contig84034_3407_8047"	"Contig84034"	"3407"	"8047"	2.30194587597939e-05
"Contig84034_4464_10497"	"Contig84034"	"4464"	"10497"	2.30194587597939e-05
"Contig846_5484_12904"	"Contig846"	"5484"	"12904"	0.396803283541393
"Contig85078_1_6619"	"Contig85078"	"1"	"6619"	0.734696843863266
"Contig85311_1_5285"	"Contig85311"	"1"	"5285"	0.0134103782363403
"Contig854_330_29896"	"Contig854"	"330"	"29896"	0.00722205785302155
"Contig855_2896_18242"	"Contig855"	"2896"	"18242"	0.571345741725905
"Contig85625_1_7476"	"Contig85625"	"1"	"7476"	0.00825091529786002
"Contig8584_1_4172"	"Contig8584"	"1"	"4172"	0.284238904403154
"Contig86155_1_4078"	"Contig86155"	"1"	"4078"	0.346013780076029
"Contig8618_1_3396"	"Contig8618"	"1"	"3396"	0.195203320449493
"Contig8618_1_4261"	"Contig8618"	"1"	"4261"	0.195203320449493
"Contig86885_1_2606"	"Contig86885"	"1"	"2606"	0.532710936903375
"Contig86951_1_2801"	"Contig86951"	"1"	"2801"	0.355079852589547
"Contig86991_1_4637"	"Contig86991"	"1"	"4637"	0.525606847977769
"Contig87122_2159_9035"	"Contig87122"	"2159"	"9035"	0.533778699800183
"Contig87529_1_6012"	"Contig87529"	"1"	"6012"	0.390349979048701
"Contig87581_1_9152"	"Contig87581"	"1"	"9152"	0.0103103590617045
"Contig87926_1_4684"	"Contig87926"	"1"	"4684"	0.288677198070463
"Contig88718_1_14083"	"Contig88718"	"1"	"14083"	0.392394903875088
"Contig8938_1_5837"	"Contig8938"	"1"	"5837"	0.000244062419411661
"Contig90726_326_4351"	"Contig90726"	"326"	"4351"	0.0560741911317804
"Contig90976_1020_4858"	"Contig90976"	"1020"	"4858"	0.0271619247336768
"Contig9118_1_3504"	"Contig9118"	"1"	"3504"	0.00549362551790528
"Contig915_1_20855"	"Contig915"	"1"	"20855"	0.247406522019208
"Contig91666_1_13061"	"Contig91666"	"1"	"13061"	0.205380373052355
"Contig91692_1045_8510"	"Contig91692"	"1045"	"8510"	0.320847778886018
"Contig91933_6935_11418"	"Contig91933"	"6935"	"11418"	0.049320646257742
"Contig91947_1_6740"	"Contig91947"	"1"	"6740"	0.656604973035962
"Contig92488_1_2749"	"Contig92488"	"1"	"2749"	0.382152915393885
"Contig92609_1_6990"	"Contig92609"	"1"	"6990"	3.98623748445275e-07
"Contig927_6674_25194"	"Contig927"	"6674"	"25194"	0.590657874810539
"Contig92725_1_5980"	"Contig92725"	"1"	"5980"	0.000130143317256686
"Contig93824_2628_27098"	"Contig93824"	"2628"	"27098"	0.763330007758929
"Contig940_1_19938"	"Contig940"	"1"	"19938"	0.319951841949609
"Contig94037_1_3432"	"Contig94037"	"1"	"3432"	0.034570963253346
"Contig94494_3883_9401"	"Contig94494"	"3883"	"9401"	0.00308966468365732
"Contig95186_3246_16847"	"Contig95186"	"3246"	"16847"	0.0451332694552862
"Contig960_1_18253"	"Contig960"	"1"	"18253"	0.647522256903226
"Contig960_6861_25567"	"Contig960"	"6861"	"25567"	0.647522256903226
"Contig96242_1111_11533"	"Contig96242"	"1111"	"11533"	0.149099467188265
"Contig96462_1_7006"	"Contig96462"	"1"	"7006"	0.163009298084548
"Contig98338_1_6187"	"Contig98338"	"1"	"6187"	0.349057050847343
"Contig99083_251_11750"	"Contig99083"	"251"	"11750"	0.0666190644490799
"Contig99108_4323_10189"	"Contig99108"	"4323"	"10189"	0.0452512215568253
"Contig99108_6932_11559"	"Contig99108"	"6932"	"11559"	0.0452512215568253
"Contig99108_8212_12691"	"Contig99108"	"8212"	"12691"	0.0452512215568253
"Contig9974_1_1929"	"Contig9974"	"1"	"1929"	0.184454550216801
"Contig99968_4176_8577"	"Contig99968"	"4176"	"8577"	0.258223568392575
