#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig19330	1868	CHH	1	15	34	.	.	.
Contig19330	3859	CHH	5	11	33	.	.	.
Contig19330	3863	CHH	1	10	36	.	.	.
Contig19330	3870	CHH	2	10	35	.	.	.
Contig19330	3871	CHH	6	14	33	.	.	.
Contig19330	3872	CHH	2	11	36	.	.	.
Contig19330	3873	CHH	3	12	33	.	.	.
Contig19330	3875	CHH	4	10	35	.	.	.
Contig19330	3876	CHH	4	11	33	.	.	.
Contig19330	3877	CHH	3	10	36	.	.	.
Contig19330	4102	CHH	.	.	.	3	11	33
Contig19330	4104	CHH	.	.	.	3	13	35
Contig19330	4105	CHH	.	.	.	3	13	36
Contig19330	4107	CHH	.	.	.	3	15	36
Contig19330	4108	CHH	.	.	.	5	17	35
Contig19330	4110	CHH	.	.	.	4	17	34
Contig19330	4112	CHH	.	.	.	4	18	36
Contig19330	4114	CHH	.	.	.	3	15	35
Contig19330	4116	CHH	.	.	.	6	17	36
Contig19330	4118	CHH	.	.	.	4	15	34
Contig19330	4122	CHH	.	.	.	1	15	30
Contig19330	4123	CHH	.	.	.	5	14	32
Contig19330	4869	CHH	0	14	35	.	.	.
Contig19330	4873	CHH	0	13	35	.	.	.
Contig19330	4949	CHH	.	.	.	0	12	35
Contig19330	4963	CHH	0	11	36	.	.	.
Contig19330	4966	CHH	0	12	36	.	.	.
Contig19330	4967	CHH	0	12	36	.	.	.
Contig19330	4968	CHH	0	12	36	.	.	.
Contig19330	4973	CHH	0	12	36	.	.	.
Contig19330	4975	CHH	0	10	36	.	.	.
Contig19330	4979	CHH	0	11	36	.	.	.
Contig19330	4980	CHH	0	12	36	.	.	.
Contig19330	5083	CHH	0	12	36	.	.	.
Contig19330	5084	CHH	0	12	36	.	.	.
Contig19330	5087	CHH	0	10	36	.	.	.
Contig19330	5093	CHH	0	12	35	.	.	.
Contig19330	5147	CHH	1	11	35	.	.	.
Contig19330	5168	CHH	0	32	36	.	.	.
Contig19330	5179	CHH	0	24	36	.	.	.
Contig19330	5187	CHH	0	15	36	.	.	.
Contig19330	5193	CHH	1	11	37	.	.	.
Contig19330	5227	CHH	.	.	.	0	11	35
Contig19330	5256	CHH	.	.	.	1	12	37
Contig19330	5257	CHH	.	.	.	0	10	36
Contig19330	5344	CHH	.	.	.	0	10	36
Contig19330	5354	CHH	0	20	36	.	.	.
Contig19330	5357	CHH	.	.	.	0	19	35
Contig19330	5358	CHH	0	21	36	.	.	.
Contig19330	5359	CHH	0	21	36	.	.	.
Contig19330	5360	CHH	1	22	36	.	.	.
Contig19330	5368	CHH	.	.	.	1	20	37
Contig19330	5370	CHH	.	.	.	1	17	36
Contig19330	5371	CHH	.	.	.	0	16	37
Contig19330	5376	CHH	0	10	36	.	.	.
Contig19330	5520	CHH	.	.	.	0	10	35
Contig19330	5521	CHH	0	16	36	.	.	.
Contig19330	5523	CHH	0	16	36	.	.	.
Contig19330	5527	CHH	0	15	37	.	.	.
Contig19330	5677	CHH	.	.	.	0	13	36
Contig19330	5682	CHH	.	.	.	0	17	36
Contig19330	5684	CHH	.	.	.	0	18	36
Contig19330	5685	CHH	.	.	.	0	18	36
Contig19330	5700	CHH	.	.	.	0	16	36
Contig19330	5709	CHH	.	.	.	0	16	37
Contig19330	5711	CHH	.	.	.	0	15	36
Contig19330	5716	CHH	.	.	.	0	15	36
Contig19330	5847	CHH	.	.	.	0	12	36
Contig19330	5851	CHH	.	.	.	0	11	37
Contig19330	5856	CHH	.	.	.	0	16	36
Contig19330	5857	CHH	.	.	.	0	18	35
Contig19330	5863	CHH	.	.	.	0	19	36
Contig19330	5866	CHH	0	10	37	.	.	.
Contig19330	5930	CHH	.	.	.	0	17	35
Contig19330	6685	CHH	.	.	.	0	11	35
Contig19330	6686	CHH	.	.	.	1	13	35
Contig19330	6688	CHH	.	.	.	2	15	36
Contig19330	6690	CHH	.	.	.	1	22	35
Contig19330	6694	CHH	.	.	.	0	26	36
Contig19330	6702	CHH	.	.	.	0	30	35
Contig19330	6706	CHH	0	17	37	.	.	.
Contig19330	6709	CHH	.	.	.	0	26	36
Contig19330	6712	CHH	.	.	.	0	23	36
Contig19330	6714	CHH	0	19	36	.	.	.
Contig19330	6718	CHH	0	19	37	.	.	.
Contig19330	6720	CHH	0	19	36	.	.	.
Contig19330	6744	CHH	0	11	36	.	.	.
Contig19330	6748	CHH	.	.	.	0	10	36
Contig19330	6753	CHH	1	22	35	.	.	.
Contig19330	6756	CHH	.	.	.	0	14	37
Contig19330	6757	CHH	.	.	.	0	17	37
Contig19330	6760	CHH	.	.	.	0	20	36
Contig19330	6763	CHH	.	.	.	0	22	36
Contig19330	6776	CHH	.	.	.	0	23	36
Contig19330	6777	CHH	.	.	.	1	22	36
Contig19330	6783	CHH	.	.	.	0	16	35
Contig19330	6788	CHH	.	.	.	0	12	37
Contig19330	6789	CHH	0	10	37	.	.	.
Contig19330	6802	CHH	0	10	36	.	.	.
Contig19330	6810	CHH	0	12	37	.	.	.
Contig19330	6813	CHH	0	12	36	.	.	.
Contig19330	6819	CHH	0	11	36	.	.	.
Contig19330	6822	CHH	0	11	36	.	.	.
Contig19330	6847	CHH	.	.	.	0	11	35
Contig19330	6913	CHH	0	17	35	.	.	.
Contig19330	6917	CHH	.	.	.	0	22	36
Contig19330	6918	CHH	.	.	.	0	21	37
Contig19330	6923	CHH	.	.	.	1	22	36
Contig19330	6924	CHH	.	.	.	0	21	36
Contig19330	6925	CHH	.	.	.	0	22	36
Contig19330	6926	CHH	.	.	.	0	22	36
Contig19330	6927	CHH	.	.	.	0	22	36
Contig19330	6930	CHH	.	.	.	0	16	36
Contig19330	6932	CHH	.	.	.	0	15	36
Contig19330	6933	CHH	0	38	36	.	.	.
Contig19330	6938	CHH	0	39	36	.	.	.
Contig19330	6946	CHH	1	26	36	.	.	.
Contig19330	6949	CHH	0	25	37	.	.	.
Contig19330	6954	CHH	0	18	36	.	.	.
Contig19330	6957	CHH	0	16	37	.	.	.
Contig19330	6959	CHH	0	14	36	.	.	.
Contig19330	6960	CHH	0	12	37	.	.	.
Contig19330	7036	CHH	.	.	.	0	21	37
Contig19330	7044	CHH	0	17	35	.	.	.
Contig19330	7045	CHH	0	19	36	.	.	.
Contig19330	7047	CHH	0	20	36	.	.	.
Contig19330	7050	CHH	0	20	37	.	.	.
Contig19330	7052	CHH	0	24	36	.	.	.
Contig19330	7056	CHH	.	.	.	1	40	36
Contig19330	7060	CHH	.	.	.	0	37	36
Contig19330	7065	CHH	.	.	.	1	30	35
Contig19330	7066	CHH	0	17	34	.	.	.
Contig19330	7105	CHH	2	26	36	.	.	.
Contig19330	7109	CHH	2	23	35	.	.	.
Contig19330	7110	CHH	2	25	35	.	.	.
Contig19330	7112	CHH	3	26	36	.	.	.
Contig19330	7113	CHH	2	24	35	.	.	.
Contig19330	7121	CHH	2	13	36	.	.	.
Contig19330	7122	CHH	2	12	36	.	.	.
Contig19330	7123	CHH	2	10	35	.	.	.
Contig19330	7225	CHH	0	19	37	.	.	.
Contig19330	7235	CHH	0	35	35	.	.	.
Contig19330	7236	CHH	1	35	36	.	.	.
Contig19330	7238	CHH	0	35	36	.	.	.
Contig19330	7240	CHH	0	35	35	.	.	.
Contig19330	7243	CHH	.	.	.	0	16	36
Contig19330	7251	CHH	.	.	.	0	28	36
Contig19330	7252	CHH	0	42	35	.	.	.
Contig19330	7255	CHH	1	45	36	.	.	.
Contig19330	7264	CHH	0	44	35	.	.	.
Contig19330	7265	CHH	0	42	36	.	.	.
Contig19330	7272	CHH	.	.	.	0	47	35
Contig19330	7273	CHH	.	.	.	0	44	35
Contig19330	7277	CHH	0	41	36	.	.	.
Contig19330	7280	CHH	0	34	37	.	.	.
Contig19330	7281	CHH	0	34	36	.	.	.
Contig19330	7282	CHH	0	33	36	.	.	.
Contig19330	7286	CHH	0	28	36	.	.	.
Contig19330	7287	CHH	0	26	37	.	.	.
Contig19330	7290	CHH	.	.	.	0	27	37
Contig19330	7291	CHH	.	.	.	0	26	36
Contig19330	7300	CHH	1	17	37	.	.	.
Contig19330	7301	CHH	0	15	37	.	.	.
Contig19330	7303	CHH	0	13	37	.	.	.
Contig19330	7305	CHH	0	15	37	.	.	.
Contig19330	7308	CHH	0	16	36	.	.	.
Contig19330	7309	CHH	0	18	36	.	.	.
Contig19330	7313	CHH	0	24	36	.	.	.
Contig19330	7322	CHH	.	.	.	1	41	35
Contig19330	7327	CHH	0	28	36	.	.	.
Contig19330	7331	CHH	0	21	35	.	.	.
Contig19330	7338	CHH	.	.	.	0	23	35
Contig19330	7344	CHH	.	.	.	0	14	35
Contig19330	10201	CHH	1	11	35	.	.	.
Contig19330	10208	CHH	.	.	.	0	40	36
Contig19330	10209	CHH	.	.	.	1	40	36
Contig19330	10214	CHH	.	.	.	0	39	36
Contig19330	10216	CHH	.	.	.	1	36	36
Contig19330	10220	CHH	1	30	35	.	.	.
Contig19330	10223	CHH	2	32	36	.	.	.
Contig19330	10226	CHH	1	33	36	.	.	.
Contig19330	10229	CHH	1	32	36	.	.	.
Contig19330	10233	CHH	2	31	36	.	.	.
Contig19330	10235	CHH	3	32	36	.	.	.
Contig19330	10238	CHH	2	33	35	.	.	.
Contig19330	10242	CHH	.	.	.	0	12	34
Contig19330	10243	CHH	0	28	36	.	.	.
Contig19330	10245	CHH	0	25	37	.	.	.
Contig19330	10250	CHH	1	21	35	.	.	.
Contig19330	10251	CHH	0	22	36	.	.	.
Contig19330	10265	CHH	0	32	36	.	.	.
Contig19330	10266	CHH	0	28	36	.	.	.
Contig19330	10277	CHH	0	20	37	.	.	.
Contig19330	10283	CHH	0	13	36	.	.	.
Contig19330	10418	CHH	0	11	36	.	.	.
Contig19330	10420	CHH	0	11	36	.	.	.
Contig19330	10426	CHH	.	.	.	0	10	37
Contig19330	10431	CHH	.	.	.	0	10	36
Contig19330	10443	CHH	1	17	35	.	.	.
Contig19330	10444	CHH	0	16	35	.	.	.
Contig19330	10448	CHH	1	23	35	.	.	.
Contig19330	10455	CHH	0	29	36	.	.	.
Contig19330	10466	CHH	0	22	36	.	.	.
Contig19330	10468	CHH	0	21	36	.	.	.
Contig19330	10475	CHH	0	14	37	.	.	.
Contig19330	10477	CHH	0	12	36	.	.	.
Contig19330	12233	CHH	.	.	.	0	10	34
Contig19330	12234	CHH	.	.	.	0	12	36
Contig19330	12235	CHH	.	.	.	0	11	35
Contig19330	12236	CHH	.	.	.	0	12	37
Contig19330	12242	CHH	.	.	.	0	10	37
Contig19330	12243	CHH	.	.	.	1	12	37
Contig19330	12247	CHH	.	.	.	0	12	37
Contig19330	12252	CHH	.	.	.	0	12	35
Contig19330	12255	CHH	.	.	.	0	14	36
Contig19330	12256	CHH	0	23	35	.	.	.
Contig19330	12257	CHH	0	22	36	.	.	.
Contig19330	12258	CHH	0	22	36	.	.	.
Contig19330	12259	CHH	0	22	37	.	.	.
Contig19330	12264	CHH	0	22	35	.	.	.
Contig19330	12266	CHH	0	18	37	.	.	.
Contig19330	12270	CHH	0	14	37	.	.	.
Contig19330	12271	CHH	1	13	36	.	.	.
Contig19330	12272	CHH	0	13	36	.	.	.
Contig19330	12276	CHH	.	.	.	1	19	35
Contig19330	12285	CHH	.	.	.	1	15	36
Contig19330	12287	CHH	.	.	.	1	13	35
Contig19330	12289	CHH	.	.	.	1	13	36
Contig19330	12291	CHH	.	.	.	1	10	36
Contig19330	12294	CHH	.	.	.	1	10	35
Contig19330	12582	CHH	4	13	36	.	.	.
Contig19330	12584	CHH	0	14	35	.	.	.
Contig19330	12585	CHH	3	11	36	.	.	.
Contig19330	12587	CHH	3	11	37	.	.	.
Contig19330	12590	CHH	3	11	36	.	.	.
Contig19330	12592	CHH	3	11	36	.	.	.
Contig19330	13330	CHH	0	13	36	.	.	.
Contig19330	13331	CHH	0	14	36	.	.	.
Contig19330	13337	CHH	.	.	.	0	10	35
Contig19330	13340	CHH	0	17	36	.	.	.
Contig19330	13343	CHH	.	.	.	1	12	36
Contig19330	13344	CHH	.	.	.	2	13	37
Contig19330	13345	CHH	.	.	.	0	13	35
Contig19330	13346	CHH	.	.	.	1	10	36
Contig19330	13354	CHH	.	.	.	1	10	36
Contig19330	13355	CHH	.	.	.	2	11	35
Contig19330	13356	CHH	.	.	.	2	10	37
Contig19330	13357	CHH	.	.	.	3	10	37
Contig19330	13358	CHH	.	.	.	3	11	35
Contig19330	13363	CHH	.	.	.	1	13	37
Contig19330	13368	CHH	.	.	.	2	15	35
Contig19330	13370	CHH	.	.	.	2	14	36
Contig19330	13742	CHH	.	.	.	0	11	37
Contig19330	13776	CHH	.	.	.	0	19	36
Contig19330	13777	CHH	.	.	.	0	20	36
Contig19330	13781	CHH	.	.	.	0	21	36
Contig19330	13793	CHH	.	.	.	0	21	36
Contig19330	13891	CHH	.	.	.	0	11	36
Contig19330	13988	CHH	0	11	37	.	.	.
Contig19330	14022	CHH	.	.	.	0	10	36
Contig19330	14025	CHH	.	.	.	0	11	36
Contig19330	14026	CHH	0	10	36	.	.	.
Contig19330	14121	CHH	0	13	36	.	.	.
Contig19330	14130	CHH	0	11	37	.	.	.
Contig19330	14131	CHH	0	10	37	.	.	.
Contig19330	14274	CHH	1	11	37	.	.	.
Contig19330	14275	CHH	0	14	36	.	.	.
Contig19330	14278	CHH	0	16	36	.	.	.
Contig19330	14279	CHH	1	18	36	.	.	.
Contig19330	14290	CHH	0	25	36	.	.	.
Contig19330	14296	CHH	0	23	35	.	.	.
Contig19330	14302	CHH	0	17	36	.	.	.
Contig19330	14303	CHH	0	16	36	.	.	.
Contig19330	14374	CHH	.	.	.	1	12	36
Contig19330	14375	CHH	.	.	.	1	15	37
Contig19330	14376	CHH	.	.	.	4	17	36
Contig19330	14378	CHH	.	.	.	4	18	36
Contig19330	14384	CHH	.	.	.	2	19	35
Contig19330	14393	CHH	.	.	.	1	16	37
Contig19330	22742	CHH	.	.	.	3	10	34
Contig19330	22743	CHH	.	.	.	4	11	35
Contig19330	22754	CHH	.	.	.	4	10	35
Contig19330	22764	CHH	.	.	.	3	12	34
Contig19330	22817	CHH	4	14	34	.	.	.
Contig19330	22819	CHH	7	16	33	.	.	.
Contig19330	22822	CHH	3	16	34	.	.	.
Contig19330	22827	CHH	2	14	35	.	.	.
Contig19330	22833	CHH	3	12	34	.	.	.
Contig19330	22951	CHH	.	.	.	0	10	37
Contig19330	22954	CHH	.	.	.	0	10	36
Contig19330	23047	CHH	1	10	36	.	.	.
Contig19330	23782	CHH	0	10	36	.	.	.
Contig19330	23786	CHH	0	12	36	.	.	.
Contig19330	23792	CHH	0	14	36	.	.	.
Contig19330	23797	CHH	0	13	36	.	.	.
Contig19330	23803	CHH	0	11	36	.	.	.
Contig19330	23804	CHH	0	11	35	.	.	.
Contig19330	23809	CHH	.	.	.	0	11	33
Contig19330	23827	CHH	.	.	.	0	16	37
Contig19330	23833	CHH	.	.	.	0	15	37
Contig19330	23995	CHH	0	11	35	.	.	.
Contig19330	24027	CHH	0	14	36	.	.	.
Contig19330	24028	CHH	0	14	35	.	.	.
Contig19330	24029	CHH	0	14	35	.	.	.
Contig19330	24031	CHH	0	14	34	.	.	.
Contig19330	24035	CHH	0	13	36	.	.	.
Contig19330	24036	CHH	0	13	37	.	.	.
Contig19330	24037	CHH	0	12	34	.	.	.
Contig19330	24038	CHH	1	13	36	.	.	.
Contig19330	24041	CHH	.	.	.	0	10	35
Contig19330	24042	CHH	0	14	34	.	.	.
Contig19330	24043	CHH	0	12	35	.	.	.
Contig19330	24047	CHH	.	.	.	0	10	36
Contig19330	24049	CHH	0	11	35	.	.	.
Contig19330	24096	CHH	.	.	.	1	10	36
Contig19330	24097	CHH	.	.	.	0	10	36
Contig19330	24120	CHH	.	.	.	0	13	36
Contig19330	24122	CHH	.	.	.	0	17	36
Contig19330	24123	CHH	0	21	35	.	.	.
Contig19330	24127	CHH	0	23	36	.	.	.
Contig19330	24132	CHH	.	.	.	1	15	36
Contig19330	24136	CHH	.	.	.	3	19	36
Contig19330	24139	CHH	.	.	.	2	17	35
Contig19330	24140	CHH	.	.	.	0	16	34
Contig19330	24147	CHH	.	.	.	0	14	35
Contig19330	24148	CHH	.	.	.	2	14	35
Contig19330	24149	CHH	.	.	.	2	15	34
Contig19330	24151	CHH	.	.	.	1	10	36
Contig19330	24577	CHH	0	10	36	.	.	.
Contig19330	24604	CHH	0	12	37	.	.	.
Contig19330	24605	CHH	0	10	37	.	.	.
Contig19330	24606	CHH	0	11	35	.	.	.
Contig19330	24613	CHH	0	10	35	.	.	.
Contig19330	24614	CHH	0	10	36	.	.	.
Contig19330	24615	CHH	0	11	35	.	.	.
Contig19330	24616	CHH	0	11	35	.	.	.
Contig19330	24697	CHH	.	.	.	1	11	36
Contig19330	24699	CHH	.	.	.	0	11	37
Contig19330	24701	CHH	.	.	.	0	11	36
Contig19330	24702	CHH	.	.	.	0	12	35
Contig19330	24703	CHH	0	11	35	.	.	.
Contig19330	24712	CHH	.	.	.	1	14	36
Contig19330	24716	CHH	0	16	36	.	.	.
Contig19330	24717	CHH	0	15	35	.	.	.
Contig19330	24720	CHH	0	18	35	.	.	.
Contig19330	24724	CHH	0	18	36	.	.	.
Contig19330	24726	CHH	0	14	36	.	.	.
Contig19330	24735	CHH	0	10	37	.	.	.
Contig19330	24752	CHH	0	17	32	.	.	.
Contig19330	24758	CHH	0	19	34	.	.	.
Contig19330	24759	CHH	0	16	37	.	.	.
Contig19330	24772	CHH	0	16	34	.	.	.
Contig19330	24773	CHH	0	14	35	.	.	.
Contig19330	24774	CHH	0	15	36	.	.	.
Contig19330	24777	CHH	0	11	35	.	.	.
Contig19330	25030	CHH	1	10	35	.	.	.
Contig19330	25032	CHH	0	12	36	.	.	.
Contig19330	25033	CHH	0	11	35	.	.	.
Contig19330	25043	CHH	0	15	37	.	.	.
Contig19330	25386	CHH	0	10	36	.	.	.
Contig19330	25387	CHH	0	10	35	.	.	.
Contig19330	25389	CHH	0	10	37	.	.	.
Contig19330	25391	CHH	0	10	37	.	.	.
Contig19330	25441	CHH	8	11	33	.	.	.
Contig19330	25442	CHH	2	13	34	.	.	.
Contig19330	25443	CHH	3	14	36	.	.	.
Contig19330	25444	CHH	7	11	35	.	.	.
Contig19330	25445	CHH	2	12	35	.	.	.
Contig19330	25446	CHH	8	11	34	.	.	.
Contig19330	25447	CHH	8	13	35	.	.	.
Contig19330	25448	CHH	7	13	35	.	.	.
Contig19330	25449	CHH	8	15	32	.	.	.
Contig19330	27338	CHH	0	16	36	.	.	.
Contig19330	27341	CHH	0	21	35	.	.	.
Contig19330	27345	CHH	.	.	.	0	12	35
Contig19330	27349	CHH	0	26	36	.	.	.
Contig19330	27354	CHH	.	.	.	0	10	37
Contig19330	27356	CHH	0	23	35	.	.	.
Contig19330	27362	CHH	.	.	.	0	10	36
Contig19330	27363	CHH	0	21	37	.	.	.
Contig19330	27504	CHH	4	14	35	.	.	.
Contig19330	27507	CHH	4	19	36	.	.	.
Contig19330	27514	CHH	4	20	37	.	.	.
Contig19330	27516	CHH	2	17	36	.	.	.
Contig19330	27517	CHH	2	18	37	.	.	.
Contig19330	27520	CHH	.	.	.	0	26	36
Contig19330	27521	CHH	.	.	.	0	27	36
Contig19330	27525	CHH	0	14	36	.	.	.
Contig19330	27532	CHH	.	.	.	0	19	36
Contig19330	27534	CHH	.	.	.	0	20	35
Contig19330	27591	CHH	.	.	.	0	10	37
Contig19330	27595	CHH	0	27	36	.	.	.
Contig19330	27597	CHH	0	30	36	.	.	.
Contig19330	27599	CHH	2	31	36	.	.	.
Contig19330	27603	CHH	0	37	36	.	.	.
Contig19330	27606	CHH	.	.	.	0	19	36
Contig19330	27608	CHH	.	.	.	0	23	35
Contig19330	27610	CHH	0	40	36	.	.	.
Contig19330	27617	CHH	0	38	35	.	.	.
Contig19330	27622	CHH	0	34	36	.	.	.
Contig19330	27627	CHH	.	.	.	0	24	35
Contig19330	27629	CHH	.	.	.	0	23	36
Contig19330	27636	CHH	.	.	.	0	15	35
Contig19330	27639	CHH	.	.	.	0	12	35
Contig19330	27640	CHH	.	.	.	0	12	36
Contig19330	28656	CHH	.	.	.	5	10	36
Contig19330	28753	CHH	6	10	35	.	.	.
Contig19330	29261	CHH	.	.	.	0	19	36
Contig19330	29266	CHH	3	10	36	.	.	.
Contig19330	29268	CHH	8	16	36	.	.	.
Contig19330	29269	CHH	8	18	34	.	.	.
Contig19330	29272	CHH	6	16	36	.	.	.
Contig19330	29273	CHH	8	15	34	.	.	.
Contig19330	29281	CHH	5	17	35	.	.	.
Contig19330	29303	CHH	.	.	.	0	31	37
Contig19330	29314	CHH	0	16	36	.	.	.
Contig19330	29316	CHH	0	20	36	.	.	.
Contig19330	29325	CHH	0	27	36	.	.	.
Contig19330	29329	CHH	.	.	.	0	21	35
Contig19330	29337	CHH	.	.	.	0	18	36
Contig19330	29341	CHH	.	.	.	0	13	36
Contig19330	29343	CHH	.	.	.	0	13	36
Contig19330	29345	CHH	.	.	.	1	14	36
Contig19330	29346	CHH	0	20	35	.	.	.
Contig19330	29348	CHH	0	18	36	.	.	.
Contig19330	29351	CHH	0	16	35	.	.	.
Contig19330	29372	CHH	0	15	36	.	.	.
Contig19330	29376	CHH	0	15	36	.	.	.
Contig19330	29377	CHH	0	15	37	.	.	.
Contig19330	29381	CHH	.	.	.	0	17	36
Contig19330	29382	CHH	0	13	36	.	.	.
Contig19330	29383	CHH	0	11	36	.	.	.
Contig19330	29385	CHH	0	11	37	.	.	.
Contig19330	29395	CHH	.	.	.	0	11	37
Contig19330	29469	CHH	.	.	.	0	14	36
Contig19330	29471	CHH	0	12	35	.	.	.
Contig19330	29477	CHH	.	.	.	0	23	36
Contig19330	29480	CHH	0	21	36	.	.	.
Contig19330	29488	CHH	.	.	.	0	32	36
Contig19330	29496	CHH	0	20	36	.	.	.
Contig19330	29499	CHH	.	.	.	0	28	35
Contig19330	29500	CHH	.	.	.	0	27	36
Contig19330	29501	CHH	0	21	36	.	.	.
Contig19330	29512	CHH	1	22	36	.	.	.
Contig19330	29517	CHH	.	.	.	0	25	36
Contig19330	29519	CHH	.	.	.	0	26	36
Contig19330	29520	CHH	0	26	37	.	.	.
Contig19330	29521	CHH	0	25	35	.	.	.
Contig19330	29523	CHH	0	27	36	.	.	.
Contig19330	29525	CHH	0	24	37	.	.	.
Contig19330	29529	CHH	0	18	36	.	.	.
Contig19330	29534	CHH	.	.	.	0	15	36
Contig19330	29547	CHH	0	10	36	.	.	.
Contig19330	29551	CHH	0	10	37	.	.	.
Contig19330	29559	CHH	.	.	.	0	13	36
Contig19330	29560	CHH	.	.	.	0	14	36
Contig19330	29561	CHH	0	17	35	.	.	.
Contig19330	29564	CHH	.	.	.	0	15	37
Contig19330	29574	CHH	0	15	36	.	.	.
Contig19330	29579	CHH	.	.	.	0	14	36
Contig19330	29581	CHH	.	.	.	2	14	36
Contig19330	29585	CHH	0	17	35	.	.	.
Contig19330	29595	CHH	1	16	36	.	.	.
Contig19330	29597	CHH	0	17	36	.	.	.
Contig19330	29762	CHH	2	12	36	.	.	.
Contig19330	29764	CHH	3	14	35	.	.	.
Contig19330	29771	CHH	.	.	.	0	17	36
Contig19330	29773	CHH	1	18	35	.	.	.
Contig19330	29775	CHH	1	17	36	.	.	.
Contig19330	29777	CHH	1	18	36	.	.	.
Contig19330	29783	CHH	.	.	.	0	20	36
Contig19330	29786	CHH	0	16	37	.	.	.
Contig19330	30109	CHH	0	11	35	.	.	.
Contig19330	30129	CHH	0	11	37	.	.	.
Contig19330	30606	CHH	2	11	35	.	.	.
Contig19330	30609	CHH	3	13	34	.	.	.
Contig19330	30614	CHH	7	11	34	.	.	.
Contig19330	30615	CHH	6	10	35	.	.	.
Contig19330	30619	CHH	2	10	36	.	.	.
Contig19330	30831	CHH	0	10	37	.	.	.
Contig19330	30833	CHH	0	10	35	.	.	.
Contig19330	31168	CHH	0	12	36	.	.	.
Contig19330	31439	CHH	0	18	36	.	.	.
Contig19330	31451	CHH	0	16	35	.	.	.
Contig19330	31457	CHH	0	19	35	.	.	.
Contig19330	31461	CHH	0	16	36	.	.	.
Contig19330	31517	CHH	.	.	.	1	10	37
Contig19330	31522	CHH	.	.	.	1	14	36
Contig19330	31527	CHH	.	.	.	1	22	36
Contig19330	31529	CHH	.	.	.	1	23	35
Contig19330	31533	CHH	.	.	.	2	27	36
Contig19330	31543	CHH	.	.	.	1	25	36
Contig19330	31549	CHH	0	19	35	.	.	.
Contig19330	31557	CHH	.	.	.	0	24	36
Contig19330	31561	CHH	.	.	.	0	21	36
Contig19330	31566	CHH	.	.	.	0	17	36
Contig19330	31573	CHH	.	.	.	0	12	37
Contig19330	31574	CHH	0	19	36	.	.	.
Contig19330	31576	CHH	0	15	37	.	.	.
Contig19330	31580	CHH	0	10	35	.	.	.
Contig19330	31978	CHH	.	.	.	0	10	36
Contig19330	32211	CHH	0	11	35	.	.	.
Contig19330	32214	CHH	0	11	35	.	.	.
Contig19330	32220	CHH	.	.	.	0	15	37
Contig19330	32221	CHH	.	.	.	0	15	37
Contig19330	32226	CHH	.	.	.	0	20	36
Contig19330	32230	CHH	0	16	36	.	.	.
Contig19330	32232	CHH	1	19	34	.	.	.
Contig19330	32237	CHH	1	23	35	.	.	.
Contig19330	32248	CHH	.	.	.	0	18	36
Contig19330	32399	CHH	0	13	35	.	.	.
Contig19330	32410	CHH	0	25	36	.	.	.
Contig19330	32411	CHH	0	26	36	.	.	.
Contig19330	32421	CHH	0	38	36	.	.	.
Contig19330	32426	CHH	0	35	36	.	.	.
Contig19330	32427	CHH	0	36	36	.	.	.
Contig19330	32434	CHH	.	.	.	0	17	36
Contig19330	32435	CHH	1	29	36	.	.	.
Contig19330	32439	CHH	.	.	.	0	14	36
Contig19330	32442	CHH	.	.	.	0	15	34
Contig19330	32498	CHH	0	10	37	.	.	.
Contig19330	32501	CHH	.	.	.	0	13	35
Contig19330	32503	CHH	.	.	.	1	11	37
Contig19330	32513	CHH	0	12	37	.	.	.
Contig19330	32582	CHH	3	10	34	.	.	.
Contig19330	32905	CHH	.	.	.	10	10	35
Contig19330	32909	CHH	.	.	.	9	10	37
Contig19330	32913	CHH	.	.	.	6	12	35
Contig19330	32917	CHH	.	.	.	8	17	35
Contig19330	32921	CHH	.	.	.	8	17	35
Contig19330	32929	CHH	.	.	.	2	16	36
Contig19330	32932	CHH	.	.	.	1	14	37
Contig19330	32949	CHH	.	.	.	0	16	36
Contig19330	33011	CHH	.	.	.	0	13	36
Contig19330	33016	CHH	.	.	.	0	17	36
Contig19330	33024	CHH	.	.	.	0	19	36
Contig19330	33025	CHH	.	.	.	0	18	36
Contig19330	33032	CHH	.	.	.	0	15	37
Contig19330	33037	CHH	.	.	.	0	10	37
Contig19330	33044	CHH	0	13	35	.	.	.
Contig19330	33054	CHH	0	13	35	.	.	.
Contig19330	33055	CHH	0	14	35	.	.	.
Contig19330	33057	CHH	0	14	35	.	.	.
Contig19330	33059	CHH	1	16	35	.	.	.
Contig19330	33105	CHH	.	.	.	0	20	36
Contig19330	33112	CHH	.	.	.	0	20	35
Contig19330	33129	CHH	.	.	.	0	15	35
Contig19330	33134	CHH	.	.	.	0	11	35
Contig19330	33135	CHH	0	12	34	.	.	.
Contig19330	33137	CHH	0	13	36	.	.	.
Contig19330	33150	CHH	0	18	36	.	.	.
Contig19330	33154	CHH	0	17	35	.	.	.
Contig19330	33159	CHH	0	18	36	.	.	.
Contig19330	33160	CHH	0	15	36	.	.	.
Contig19330	33458	CHH	0	11	37	.	.	.
Contig19330	33477	CHH	1	12	37	.	.	.
Contig19330	33480	CHH	0	11	36	.	.	.
