contig,start,end,fst01
Contig55334,20000,30000,0.0523255813953488
Contig55365,10000,13181,0.0632911392405063
Contig55438,0,4837,0.00704225352112676
Contig55455,10000,15001,0.0200803212851406
Contig55493,0,10000,0.0588235294117647
Contig55515,0,10000,0.0109489051094891
Contig55522,0,10000,0.22
Contig55576,0,10000,0.00275482093663912
Contig55585,0,4806,0
Contig55622,20000,22351,-0.00483091787439614
Contig55629,0,10000,0
Contig55634,0,10000,0.00804289544235925
Contig55640,0,5795,0
Contig55653,0,7860,0.305936073059361
Contig55661,0,4299,0.0456273764258555
Contig55678,10000,20000,0
Contig55737,10000,12314,0.0343434343434343
Contig55754,10000,16107,0.0894308943089431
Contig55818,10000,14652,0.272641509433962
Contig55831,0,10000,0
Contig55874,0,5085,0
Contig55891,20000,23451,0
Contig56005,0,6215,0.0583333333333333
Contig56053,0,4565,0
Contig56108,0,10000,0.0155038759689922
Contig56146,0,6144,0.67989417989418
Contig56153,0,10000,0.04
Contig56169,0,9218,0.0625
Contig56178,0,5887,0.0808823529411765
Contig56225,10000,17933,0.0423940149625935
Contig56229,0,10000,0
Contig56262,0,10000,0.156862745098039
Contig56304,10000,20000,0.0663716814159292
Contig56332,0,10000,0.0405405405405405
Contig56336,0,5473,0.0354477611940298
Contig56342,0,10000,0.149691358024691
Contig56345,0,10000,0.00829187396351575
Contig56362,0,6968,0
Contig56370,0,10000,0.0507936507936508
Contig56434,0,10000,0.0531135531135531
Contig56449,0,9643,0.0830188679245283
Contig56474,0,1214,0
Contig56499,20000,29167,0.0783847980997625
Contig56558,10000,14290,0.226932668329177
Contig56570,10000,20000,0.0444444444444444
Contig56645,0,10000,0.0759493670886076
Contig56648,10000,18693,0.0285714285714286
Contig56657,0,7570,0.00172711571675302
Contig56698,0,10000,0.255494505494505
Contig56721,0,10000,0.0247678018575851
Contig56721,10000,12944,0.00895522388059701
Contig56776,10000,12088,0
Contig56835,0,8698,0.0552884615384615
Contig56973,10000,15227,0.037593984962406
Contig57004,0,10000,0.0454545454545455
Contig57015,0,10000,0.107660455486542
Contig57024,10000,12671,0
Contig57054,10000,12589,-0.00390625
Contig57089,0,10000,0.154791154791155
Contig57106,0,10000,0.0581395348837209
Contig57108,0,7525,0.0546448087431694
Contig57122,0,7311,0.102167182662539
Contig57132,0,9042,-0.00244498777506112
Contig57138,10000,13869,0.152416356877323
Contig57143,0,10000,0
Contig57247,0,8776,0
Contig57307,0,4533,0
Contig57354,0,7298,0.166666666666667
Contig57375,0,10000,0
Contig57375,10000,20000,0.028
Contig57402,10000,19290,0.0142857142857143
Contig57530,0,4130,0.0831826401446655
Contig57534,0,10000,-0.00455580865603645
Contig57574,0,4942,0.0868544600938967
Contig57626,0,10000,0.0263157894736842
Contig57717,10000,20000,0.0454545454545455
Contig57742,0,10000,0
Contig57758,0,10000,0.257142857142857
Contig57798,0,10000,0
Contig57879,0,10000,0
Contig57971,10000,14180,0.0822510822510823
Contig57985,0,7443,0.0120274914089347
Contig58007,0,9382,0.053030303030303
Contig58031,0,10000,-0.00352112676056338
Contig58145,0,10000,0.0142276422764228
Contig58179,0,10000,0.095959595959596
Contig58188,10000,19272,0.0731707317073171
Contig58197,0,10000,0.0110619469026549
Contig58213,0,10000,0
Contig58231,10000,11618,0.042042042042042
Contig58246,10000,20000,0.0172413793103448
Contig58249,0,1287,0.0784313725490196
Contig58356,0,6488,0.0111856823266219
Contig58479,10000,14245,0
Contig58482,0,10000,0.0161290322580645
Contig58486,0,10000,0.108024691358025
Contig58591,10000,20000,0.0384615384615385
Contig58623,0,7296,0
Contig58678,0,7503,0.0547945205479452
Contig58702,10000,20000,0.0566037735849057
Contig58777,0,10000,0.0819672131147541
Contig58782,0,7003,0.0646153846153846
Contig58806,0,8965,0.0672268907563025
Contig58815,10000,20000,0.101382488479263
Contig58816,0,7019,0.0393013100436681
Contig58864,0,4963,0.560869565217391
Contig58916,0,9365,0.0196078431372549
Contig58924,10000,12392,0
Contig58929,0,10000,-0.00465116279069767
Contig58976,0,10000,0.104838709677419
Contig59006,0,3861,0.228571428571429
Contig59018,10000,13445,0.00402414486921529
Contig59057,10000,18316,0
Contig59080,10000,20000,0.199324324324324
Contig59174,0,4878,0.291925465838509
Contig59181,0,8372,-0.00505050505050505
Contig59193,0,10000,0
Contig59201,0,6988,0
Contig59222,0,10000,0.027027027027027
Contig59246,10000,15162,0.383419689119171
Contig59324,10000,16411,0.0384615384615385
Contig59325,0,7190,0.0130718954248366
Contig59368,0,3509,0.022964509394572
Contig59413,0,9877,0
Contig59454,0,10000,0.0559796437659033
Contig59461,0,10000,0
Contig59583,10000,20000,0.0449438202247191
Contig59586,0,3774,0.0338983050847458
Contig59593,0,3522,0
Contig59651,0,6167,0.028169014084507
Contig59673,0,10000,0.0163934426229508
Contig59780,0,8136,-0.00238663484486874
Contig59799,10000,16985,0
Contig59829,0,10000,0.0905172413793103
Contig59862,0,10000,0.202985074626866
Contig59884,10000,20000,0.0795454545454546
Contig59902,0,1629,0.101351351351351
Contig59974,0,10000,0.0404624277456647
Contig59976,0,9566,0.123287671232877
Contig59998,0,10000,0.0434782608695652
Contig60013,0,5544,0.0405405405405405
Contig60108,0,10000,0.121951219512195
Contig60133,0,8119,0.0556149732620321
Contig60203,0,3566,0.0628571428571429
Contig60215,0,3141,0.012448132780083
Contig60216,0,10000,0.0454545454545455
Contig60255,0,5364,0.029038112522686
Contig60293,0,10000,0.0207253886010363
Contig60333,0,4175,0.579032258064516
Contig60392,0,7556,0.0277777777777778
Contig60444,0,10000,0.0314465408805031
Contig60456,10000,20000,0.0770593445527015
Contig60490,0,10000,0.203319502074689
Contig60491,10000,20000,0.0728744939271255
Contig60510,10000,15512,0.597590361445783
Contig60527,10000,12296,0
Contig60537,0,10000,0.00835073068893528
Contig60553,0,8254,0
Contig60598,0,2492,0.0909090909090909
Contig60615,0,10000,0.0384615384615385
Contig60620,0,10000,0.0275510204081633
Contig60631,0,10000,0.107594936708861
Contig60694,10000,19593,0
Contig60781,0,10000,0.0182555780933063
Contig60799,0,9373,0
Contig60813,0,4291,0.0134408602150538
Contig60851,0,2159,0.0333333333333333
Contig60949,0,6134,0
Contig60982,10000,12269,0.00578871201157742
Contig61031,0,10000,0
Contig61035,0,10000,-0.00469483568075117
Contig61046,0,10000,0.0306122448979592
Contig61092,0,8628,-0.00334448160535117
Contig61127,10000,18093,0
Contig61136,10000,13661,0.0369609856262834
Contig61167,0,5341,0.344072164948454
Contig61200,0,10000,0.00625
Contig61214,0,10000,0
Contig61234,0,5428,0.054945054945055
Contig61271,0,10000,0
Contig61294,0,3333,0.0454545454545455
Contig61297,0,6590,0.0792880258899676
Contig61328,0,7345,0.0877742946708464
Contig61420,10000,12171,0.00945626477541371
Contig61467,20000,27111,0
Contig61494,0,7631,0.0031055900621118
Contig61516,0,10000,0.0172413793103448
Contig61597,0,10000,0
Contig61606,10000,20000,0.0566037735849057
Contig61657,20000,25457,0.0432098765432099
Contig61753,0,10000,0.0566037735849057
Contig61792,0,4835,0.0759493670886076
Contig61799,0,3529,0.00214592274678112
Contig61800,0,9610,0
Contig61803,10000,20000,0.0346820809248555
Contig61837,0,9193,0.060077519379845
Contig61852,0,6118,0
Contig61873,0,5808,0.0151515151515152
Contig61889,20000,26957,0
Contig61913,0,2627,0.0459081836327345
Contig61920,0,10000,0.0945945945945946
Contig61939,0,10000,-0.00364963503649635
Contig61940,20000,30000,0
Contig61975,0,10000,0
Contig61977,0,5067,0.089622641509434
Contig61989,0,10000,0.0544554455445544
Contig62033,0,9495,0.0692307692307692
Contig62055,0,10000,0.0112359550561798
Contig62081,0,4279,0.0834492350486787
Contig62102,10000,15767,0.00755667506297229
Contig62110,0,10000,0
Contig62165,0,3669,0.0296610169491525
Contig62202,0,10000,0.0731707317073171
Contig62227,0,10000,0.016
Contig62238,0,1248,0
Contig62266,0,4722,0.0238095238095238
Contig62320,0,10000,0.0726392251815981
Contig62346,10000,15861,0
Contig62371,10000,20000,0.0730994152046784
Contig62372,0,10000,0.0384615384615385
Contig62382,0,2756,0.0238095238095238
Contig62442,0,10000,0
Contig62585,10000,17738,0.114035087719298
Contig62593,0,6553,0.153284671532847
Contig62624,10000,11618,0.0614973262032086
Contig62625,0,10000,0.123287671232877
Contig62628,10000,19380,0.0511363636363636
Contig62637,0,10000,0
Contig62675,0,10000,0.0317460317460317
Contig62682,20000,29990,0.280966767371601
Contig62689,20000,30000,0.168604651162791
Contig62695,0,8850,0.00869565217391304
Contig62739,0,10000,-0.00476190476190476
Contig62843,0,10000,-0.00409836065573771
Contig62904,0,5801,0.0118483412322275
Contig62982,0,10000,0.0795454545454546
Contig62982,10000,16529,0.185022026431718
Contig63035,0,2976,0.0327102803738318
Contig63040,20000,25619,0.189189189189189
Contig63045,10000,16971,0.0384615384615385
Contig63178,10000,17470,0.0524193548387097
Contig63252,0,10000,0.0217391304347826
Contig63260,0,10000,-0.00469483568075117
Contig63317,20000,22517,0.0294117647058824
Contig63364,0,5319,0
Contig63422,0,10000,0.0515463917525773
Contig63430,0,1193,0.163135593220339
Contig63442,0,7381,0.00909090909090909
Contig63525,10000,15598,0.424242424242424
Contig63663,10000,19677,0.0542168674698795
Contig63674,10000,20000,0.00636942675159236
Contig63704,0,10000,0.0384615384615385
Contig63747,10000,16868,0
Contig63755,10000,16059,0.101036269430052
Contig63782,0,1793,0.019047619047619
Contig63806,0,10000,0.0428571428571429
Contig63898,10000,16903,0
Contig63929,0,5213,0
Contig63954,10000,20000,0.120107962213225
Contig63974,20000,30000,0.0377358490566038
Contig64004,20000,23408,0.142857142857143
Contig64014,0,10000,0.311188811188811
Contig64040,0,3249,0.0394160583941606
Contig64107,0,10000,0.191011235955056
Contig64137,10000,20000,0.0454545454545455
Contig64172,0,8601,0.0173913043478261
Contig64213,10000,20000,0.155102040816327
Contig64247,0,10000,0.0209205020920502
Contig64257,0,8303,0.0344827586206897
Contig64271,0,6968,0.398009950248756
Contig64302,0,10000,0.0384615384615385
Contig64364,0,10000,0
Contig64489,0,10000,-0.00415512465373961
Contig64495,0,10000,0
Contig64507,0,4296,0.0576923076923077
Contig64518,10000,20000,0.0574162679425837
Contig64567,0,7146,-0.003690036900369
Contig64579,0,10000,0.00185528756957328
Contig64624,10000,20000,0.0328282828282828
Contig64673,10000,18120,0.015625
Contig64700,0,2881,-0.00581395348837209
Contig64744,10000,12046,0.0312876052948255
Contig64753,0,2675,0.00881057268722467
Contig64783,0,9107,0.0127388535031847
Contig64813,0,10000,0.0476190476190476
Contig64885,0,10000,0.01875
Contig64906,0,10000,0.0357142857142857
Contig64915,0,7238,0.019047619047619
Contig64933,10000,16122,0.0454545454545455
Contig64944,0,8517,0.0451977401129944
Contig64981,0,10000,0
Contig65054,10000,12565,0
Contig65112,0,10000,0.0270758122743682
Contig65116,0,10000,0.0126582278481013
Contig65166,10000,20000,0.0396825396825397
Contig65249,0,7341,0.0769230769230769
Contig65296,0,5019,0
Contig65301,0,10000,0.114638447971781
Contig65321,0,10000,0
Contig65363,0,1226,0.111317254174397
Contig65364,0,6747,0.0487012987012987
Contig65380,0,5029,0.0128755364806867
Contig65393,10000,14991,0.0754716981132075
Contig65397,0,10000,0.0274869109947644
Contig65405,10000,15109,0.0528052805280528
Contig65416,0,6872,0.041407867494824
Contig65435,0,5039,0.048689138576779
Contig65449,0,10000,0
Contig65456,0,4091,0.421768707482993
Contig65537,0,8979,0
Contig65553,0,6399,0.0303030303030303
Contig65594,0,9142,0
Contig65651,0,10000,0.12568306010929
Contig65681,10000,11604,0.0985401459854015
Contig65721,0,7203,0
Contig65762,0,6703,-0.0023696682464455
Contig65827,0,5736,0.0463821892393321
Contig65958,10000,13333,0.0833333333333333
Contig65982,0,4098,0.0342465753424658
Contig65998,10000,16089,0.0476190476190476
Contig66006,0,10000,0.0778443113772455
Contig66014,0,1564,0.0207715133531157
Contig66056,0,10000,0.158347676419966
Contig66125,0,9308,0
Contig66185,10000,14862,0
Contig66193,20000,28551,0.0190677966101695
Contig66236,10000,20000,0.210643015521064
Contig66239,0,1045,0.0717821782178218
Contig66356,0,10000,0.0889261744966443
Contig66453,0,10000,0.07
Contig66483,10000,20000,0.0161290322580645
Contig66489,10000,20000,0
Contig66489,30000,39031,0
Contig66507,10000,20000,0.019047619047619
Contig66605,0,2799,0.571639586410635
Contig66661,0,5770,0
Contig66670,10000,12099,0.0333333333333333
Contig66725,0,10000,0.00227272727272727
Contig66728,10000,20000,0
Contig66831,0,10000,0.104761904761905
Contig66971,0,10000,0.0288808664259928
Contig67017,0,8795,0.0125944584382872
Contig67027,0,6996,0.02
Contig67029,0,10000,0.0454545454545454
Contig67030,0,10000,0.435064935064935
Contig67064,0,5009,0
Contig67091,0,1670,0.03003003003003
Contig67183,0,7740,0.204326923076923
Contig67201,0,3550,-0.00440528634361233
Contig67207,0,3422,0.0344827586206897
Contig67233,0,10000,0
Contig67307,0,3104,0
Contig67365,0,7921,0
Contig67384,10000,19425,0.0540540540540541
Contig67481,0,10000,0
Contig67524,0,10000,0.30893300248139
Contig67543,0,5392,0.302600472813239
Contig67552,10000,10538,0.0901287553648069
Contig67590,10000,20000,0.00622406639004149
Contig67591,0,10000,0.0253164556962025
Contig67632,0,10000,0.0909090909090909
Contig67648,0,10000,0.0173010380622837
Contig67695,20000,29766,0.0421686746987952
Contig67705,0,10000,0.0748362956033676
Contig67817,0,10000,0.0119521912350598
Contig67822,0,10000,0.09375
Contig67838,0,10000,0.117647058823529
Contig67848,0,7770,0.0384615384615385
Contig67950,0,1320,0.0786290322580645
Contig68002,0,4411,0
Contig68006,0,10000,0.112852664576802
Contig68058,0,8661,0.0536912751677852
Contig68111,0,10000,0.012448132780083
Contig68284,0,10000,0.0666666666666667
Contig68306,0,8568,0.0589812332439678
Contig68384,10000,20000,0.0454545454545455
Contig68426,0,4141,0.00680272108843537
Contig68427,0,8702,0.0358565737051793
Contig68506,0,1579,0.207317073170732
Contig68529,0,10000,0.0251450676982592
Contig68617,0,10000,0.295681063122924
Contig68669,0,2873,0.0215946843853821
Contig68678,0,10000,0.0411764705882353
Contig68859,10000,19850,0.0465116279069768
Contig68943,10000,20000,0.156190476190476
Contig68962,0,9473,0.0170212765957447
Contig68971,0,10000,0.123636363636364
Contig68979,0,6634,0.140740740740741
Contig69020,0,10000,-0.00515463917525773
Contig69056,0,10000,0
Contig69078,0,8808,0
Contig69194,0,10000,0.0259259259259259
Contig69228,0,10000,0.121794871794872
Contig69244,10000,18488,0.121951219512195
Contig69247,0,7333,0.198294243070362
Contig69260,0,6475,0.165876777251185
Contig69291,0,3095,0.024
Contig69393,0,10000,0.0655737704918033
Contig69397,0,5579,0
Contig69442,0,6920,0.122222222222222
Contig69462,10000,12810,0.0317460317460317
Contig69474,10000,20000,0
Contig69566,0,5829,0
Contig69587,0,10000,0.0612244897959184
Contig69593,0,7699,-0.00206185567010309
Contig69656,0,6431,0
Contig69658,0,7263,0.028735632183908
Contig69664,10000,17158,0
Contig69740,20000,21453,0.0145454545454545
Contig69756,0,7291,0.0377358490566038
Contig69801,0,3282,0.179878048780488
Contig69803,0,9216,0.431444241316271
Contig69847,0,3316,0.0533807829181495
Contig69933,0,10000,0.0570866141732283
Contig70043,0,6324,0.0296296296296296
Contig70051,0,10000,0.0648854961832061
Contig70082,0,10000,0.0844594594594595
Contig70143,0,5809,0.182674199623352
Contig70269,0,7155,0.414516129032258
Contig70326,0,10000,0.305936073059361
Contig70332,0,10000,0.00941176470588235
Contig70396,10000,15780,0.0921985815602837
Contig70431,10000,13423,0.0747663551401869
Contig70458,0,4625,0.0463917525773196
Contig70493,0,8616,0
Contig70496,0,6837,0.615789473684211
Contig70541,0,10000,0.0547945205479452
Contig70568,0,5228,0.0888888888888889
Contig70593,0,4231,0.0759493670886076
Contig70612,0,10000,0.00505050505050505
Contig70655,10000,15703,0.166666666666667
Contig70680,0,9237,0.0518867924528302
Contig70740,0,2750,0.151898734177215
Contig70955,0,10000,0.122727272727273
Contig70977,0,5798,0
Contig70986,10000,17070,0
Contig70987,20000,25562,0.0898876404494382
Contig71044,10000,11176,0
Contig71088,0,2060,0.0136986301369863
Contig71216,0,6322,0.356435643564356
Contig71237,0,6127,0.00515463917525773
Contig71389,0,10000,0.0404858299595142
Contig71466,0,4231,0.0205479452054795
Contig71514,0,1942,0.0384615384615385
Contig71759,20000,30000,0
Contig71760,10000,20000,0
Contig71785,0,10000,0.387387387387387
Contig71839,0,1240,0
Contig72025,0,10000,0
Contig72032,0,10000,0.102409638554217
Contig72102,0,5747,0
Contig72135,0,5463,0.152631578947368
Contig72174,0,9785,-0.00201816347124117
Contig72186,0,9292,0.0416666666666667
Contig72245,0,8806,-0.0029673590504451
Contig72294,10000,16092,0.0682196339434276
Contig72349,0,10000,0.0596026490066225
Contig72353,0,3999,0
Contig72426,0,10000,0.00851063829787234
Contig72457,10000,18858,0
Contig72537,0,10000,0.0235294117647059
Contig72644,0,2481,0.0408163265306122
Contig72751,20000,30000,0.0521172638436482
Contig72785,0,9677,0
Contig72806,0,8595,0.0424528301886792
Contig72811,0,2902,0.221382289416847
Contig72819,0,10000,0
Contig72829,0,6841,0.0277777777777778
Contig72900,10000,20000,-0.00280112044817927
Contig73005,0,1793,0
Contig73055,0,8916,0.579901153212521
Contig73132,0,9374,0
Contig73167,10000,17130,0.0821917808219178
Contig73214,0,10000,0.00869565217391304
Contig73235,0,5231,0.0566037735849057
Contig73268,10000,18551,0.027027027027027
Contig73287,10000,18396,0.00245098039215686
Contig73310,0,6446,0.025
Contig73416,0,2397,0.0110062893081761
Contig73426,10000,15025,0.418277680140598
Contig73436,0,10000,-0.0021551724137931
Contig73538,0,7013,0.100942126514132
Contig73566,0,5744,0.0612244897959184
Contig73634,0,1852,0
Contig73768,0,10000,0.00804289544235925
Contig73787,0,9688,0.0569395017793594
Contig73890,0,10000,0.00413223140495868
Contig73980,0,3836,-0.0033112582781457
Contig73995,10000,14276,0.0026246719160105
Contig74018,0,1221,0.0728971962616822
Contig74075,0,1395,0.00479616306954437
Contig74089,0,7178,0.0392156862745098
Contig74145,0,4190,0.120171673819743
Contig74232,0,10000,0.172185430463576
Contig74289,0,2902,0.0526315789473684
Contig74353,0,10000,0.131578947368421
Contig74361,0,10000,0.0131712259371834
Contig74512,0,5564,-0.00359712230215827
Contig74528,0,3480,0.161676646706587
Contig74543,0,3641,-0.00307692307692308
Contig74553,0,5810,0
Contig74561,0,7123,0.0900692840646651
Contig74741,0,4287,0
Contig74968,0,2091,0
Contig75002,0,5324,0.356031128404669
Contig75032,0,8477,0.0886699507389162
Contig75064,10000,14251,0.0530973451327434
Contig75131,0,4964,0.0242261103633917
Contig75210,10000,14029,-0.00273224043715847
Contig75212,0,10000,0
Contig75245,0,3800,0.00943396226415094
Contig75286,0,8474,0
Contig75354,0,10000,0.210237659963437
Contig75370,0,4053,0.107421875
Contig75371,0,10000,0.204545454545455
Contig75401,0,10000,0.0310262529832936
Contig75403,0,5453,0.00701754385964912
Contig75429,0,9994,0.00423728813559322
Contig75583,0,2324,0.117962466487936
Contig75586,0,3152,0.168949771689498
Contig75604,10000,11778,0.0264026402640264
Contig75611,0,10000,0
Contig75727,20000,22007,0.00992555831265509
Contig75774,10000,16727,0.121951219512195
Contig75775,0,6621,0.0909090909090909
Contig75781,0,10000,0
Contig75839,0,10000,0.0160183066361556
Contig75850,0,9226,0.25
Contig75880,0,10000,0.16452442159383
Contig75963,10000,15812,0.0377358490566038
Contig75974,0,6353,0
Contig76015,0,10000,0.0572289156626506
Contig76044,0,3335,0.560830860534125
Contig76092,0,6182,0.0512820512820513
Contig76163,0,7420,0.0245022970903522
Contig76209,0,2209,0.0209895052473763
Contig76231,0,3849,0
Contig76309,0,7563,0.356031128404669
Contig76342,0,10000,0
Contig76403,0,10000,0.0594900849858357
Contig76414,0,10000,0
Contig76568,10000,11043,0
Contig76651,0,7158,-0.00478468899521531
Contig76742,0,10000,0
Contig76808,0,4633,0
Contig76812,0,2758,0.0256880733944954
Contig76955,0,7604,0.36144578313253
Contig77141,0,9803,0
Contig77330,10000,11137,0.0487804878048781
Contig77352,0,7110,0.062015503875969
Contig77371,10000,16594,0.0432220039292731
Contig77382,10000,14455,0.663352272727273
Contig77426,10000,20000,0
Contig77428,10000,14708,0.0147058823529412
Contig77492,0,10000,0.0454545454545455
Contig77666,0,10000,0.142857142857143
Contig77708,0,7324,0
Contig77752,0,5474,0.00609756097560976
Contig77838,0,2671,0.0554016620498615
Contig77846,20000,27424,0.0743243243243243
Contig77872,0,10000,0.0476190476190476
Contig77913,10000,18526,0
Contig77937,0,6388,0.0638297872340425
Contig77984,0,2876,0
Contig78091,0,5177,0
Contig78123,0,7258,0.093167701863354
Contig78167,10000,12892,0.120512820512821
Contig78231,0,7474,0
Contig78422,0,10000,0.064367816091954
Contig78451,0,10000,0.0210084033613445
Contig78492,0,10000,0
Contig78505,0,5785,0.0318627450980392
Contig78508,0,2660,0.379652605459057
Contig78609,10000,16272,0.0859375
Contig78627,0,4522,0
Contig78654,10000,17377,0.128342245989305
Contig78738,0,3724,0.0285714285714286
Contig78766,0,3606,0
Contig78819,0,10000,0.0455696202531646
Contig78926,0,2052,0.618012422360248
Contig78971,0,9951,0.0588235294117647
Contig79033,0,10000,0.0176991150442478
Contig79035,0,4416,0.072289156626506
Contig79079,10000,14117,0.13562091503268
Contig79113,0,8164,0
Contig79144,10000,17378,0.181528662420382
Contig79154,0,5361,0.0206896551724138
Contig79171,0,1923,0.0803571428571428
Contig79244,0,10000,0.18510158013544
Contig79270,0,2583,0.0174825174825175
Contig79282,0,10000,0.0454545454545455
Contig79300,10000,20000,0.088379705400982
Contig79334,0,10000,0
Contig79358,0,8130,0.0985915492957747
Contig79450,0,8275,0.0634920634920635
Contig79559,10000,18481,0.0176991150442478
Contig79634,0,7512,0.00118483412322275
Contig79779,0,6961,0.015748031496063
Contig79887,0,5150,0.0341296928327645
Contig79956,0,9525,0.0875420875420875
Contig80108,0,10000,0.0214285714285714
Contig80194,0,9652,0.0459183673469388
Contig80246,0,4580,0.0384615384615385
Contig80495,0,9048,0
Contig80553,0,3211,0.0618556701030928
Contig80560,0,6629,0.0522388059701493
Contig80625,0,2056,0.0294117647058824
Contig80699,0,8180,0
Contig80717,0,10000,0.115976331360947
Contig80742,0,10000,0.050830889540567
Contig80818,0,4009,0.253663003663004
Contig80824,0,5694,0.00214132762312634
Contig80846,0,7850,0.0694444444444444
Contig80904,0,4918,0.0333333333333333
Contig80973,0,10000,0
Contig80981,0,4498,0.0424242424242424
Contig81026,0,3834,0.0734463276836158
Contig81035,0,7811,0.00343053173241853
Contig81137,0,7475,0.0625
Contig81146,0,4627,0
Contig81172,0,7640,0.120967741935484
Contig81359,0,3634,0.00537634408602151
Contig81540,0,10000,0.111764705882353
Contig81614,0,10000,0.173076923076923
Contig81621,0,7170,0
Contig81674,0,2386,0.0910482019892885
Contig81687,0,10000,0.0454545454545455
Contig81737,0,10000,0.03125
Contig81800,0,10000,0.147058823529412
Contig81871,0,10000,0.12037037037037
Contig81927,0,3697,0
Contig81948,0,10000,0.10077519379845
Contig82002,10000,16253,0.00341296928327645
Contig82174,0,10000,0.0377358490566038
Contig82230,0,10000,0.0185185185185185
Contig82237,0,3913,0.0161290322580645
Contig82297,0,4924,0.0418848167539267
Contig82413,0,4501,0
Contig82556,0,6764,0.0716417910447761
Contig82581,0,8230,0.0358208955223881
Contig82593,10000,20000,0.167832167832168
Contig82595,10000,14500,0.117469879518072
Contig82705,0,2135,0.058027079303675
Contig82708,0,3870,0
Contig82795,0,10000,0.00659340659340659
Contig82795,10000,17299,0.0886075949367089
Contig82836,0,10000,0.0558139534883721
Contig82878,0,4969,0.0189633375474083
Contig82938,0,7867,0.00956022944550669
Contig82965,0,4827,0.128
Contig82974,0,5094,0.0177777777777778
Contig83075,0,6564,0.0556745182012848
Contig83091,0,5511,0.115646258503401
Contig83093,0,2144,0
Contig83113,0,10000,0
Contig83127,0,10000,0.188940092165899
Contig83148,0,8355,0.00203252032520325
Contig83193,0,9121,0
Contig83207,0,2749,0.0714285714285714
Contig83214,0,1018,0.244206773618538
Contig83215,0,6661,0.0731707317073171
Contig83240,0,10000,0.0181818181818182
Contig83263,0,7479,0
Contig83334,10000,14867,0.084192439862543
Contig83362,0,3743,0.080225988700565
Contig83484,0,1785,0.062111801242236
Contig83521,0,2349,0.0333333333333333
Contig83526,0,4880,0.012012012012012
Contig83628,0,8911,0.116389548693587
Contig83674,0,10000,0.107936507936508
Contig83836,0,6157,0.0707070707070707
Contig83943,0,10000,0.112852664576802
Contig83959,20000,24738,0.0505050505050505
Contig83967,0,10000,0.0357142857142857
Contig84081,0,7767,0.144230769230769
Contig84167,10000,19747,0.0235294117647059
Contig84172,0,9739,0
Contig84324,0,10000,-0.004
Contig84384,10000,14627,0.0029940119760479
Contig84562,0,7741,0
Contig84567,0,7869,0
Contig84572,0,3905,0.037037037037037
Contig84573,0,10000,0.112618724559023
Contig84661,0,3659,0.0317073170731707
Contig84678,0,10000,0.307129798903108
Contig84850,10000,13869,0.0759493670886076
Contig84870,0,5561,0
Contig84921,0,6213,0.11304347826087
Contig84958,0,6722,0.0029585798816568
Contig84975,10000,16598,0.115727002967359
Contig85016,0,3361,0
Contig85152,0,10000,0.0669856459330143
Contig85316,0,5836,0.0285714285714286
Contig85362,0,7611,0.445134575569358
Contig85481,0,7807,0.025531914893617
Contig85507,0,8600,0
Contig85545,0,10000,0.0383795309168443
Contig85562,10000,20000,0.0987654320987654
Contig85585,0,10000,-0.0037593984962406
Contig85797,10000,20000,0.0497512437810945
Contig85836,0,5498,0.0137931034482759
Contig85848,0,10000,0
Contig85897,0,1854,0.0204081632653061
Contig85912,0,2309,0.0566037735849057
Contig85921,0,7743,0.11965811965812
Contig85923,0,1198,0.0147329650092081
Contig86070,10000,17474,0.0333333333333333
Contig86117,0,3538,0.225296442687747
Contig86180,0,7214,0.0266666666666667
Contig86196,0,8580,0
Contig86205,0,10000,0
Contig86210,0,4902,0.0678294573643411
Contig86239,0,6226,0.0392156862745098
Contig86263,0,5124,0.0355411954765751
Contig86298,0,4051,0.00675675675675676
Contig86507,10000,20000,0.211845102505695
Contig86560,0,4107,0.0163934426229508
Contig86680,0,7152,0.00921658986175115
Contig86768,0,8185,0.0350877192982456
Contig86794,0,3404,0.399527186761229
Contig86811,0,9800,-0.00452488687782805
Contig86839,0,10000,0.0807174887892377
Contig87066,0,8106,0
Contig87121,10000,12633,0
Contig87158,0,10000,0.274576271186441
Contig87173,0,5403,0
Contig87177,0,2577,0.124293785310734
Contig87245,0,3911,0.230971128608924
Contig87273,0,5652,0.0207667731629393
Contig87302,0,5350,0.0141065830721003
Contig87390,0,5499,0.0111524163568773
Contig87397,0,6567,0
Contig87873,0,10000,0.441860465116279
Contig88104,0,4274,0.0275689223057644
Contig88110,0,6556,0
Contig88274,0,7795,0
Contig88278,20000,30000,0.00313479623824451
Contig88308,0,2448,0.0779220779220779
Contig88441,0,8765,0.0727699530516432
Contig88442,0,6291,0.0502183406113537
Contig88717,0,6438,0.109649122807018
Contig88766,10000,20000,0.0704225352112676
Contig88875,0,4161,0.125
Contig88909,0,1321,0
Contig88946,0,2787,0.0426666666666667
Contig88988,0,9123,0
Contig89197,0,10000,0.0112044817927171
Contig89205,0,2252,0.0714285714285714
Contig89229,0,5404,0.0694444444444444
Contig89246,0,1769,0
Contig89261,0,9243,0.0818965517241379
Contig89312,0,9347,0.00584795321637427
Contig89332,0,4252,0.0105820105820106
Contig89665,10000,14268,0.0655737704918033
Contig90000,0,10000,0.0371517027863777
Contig90003,10000,20000,0
Contig90197,0,1637,0.0766773162939297
Contig90304,0,4296,0.42215088282504
